"scenario","rep","np_regime","n","p","H_true","G_true","G_config","K_joint","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","mixture_update","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","parallel_enabled","parallel_workers","method","mean_factor_abs_cor","min_factor_abs_cor","factor_score_rmse","factor_score_raw_rmse","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","pretraining_converged","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","occupied_classes","posterior_kept_draws","mfa_seconds_per_iter","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range"
"rep14_balanced_moderate_few_positive_cross_n2000_p1000_H3_G2-2-2_sep1",14,"n2000p1000",2000,1000,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.995283495876725,0.993837380584634,0.097099391050755,0.0983764718131861,0.996141826637584,0.041800383078706,0.998410666996961,0.0451244131225787,NA,NA,0.0276388611680128,0.897733283169715,70.2179999999998,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0161675431521149,0.0216808115168815,0.999924996589988,0.990273687874684,NA,0.00319753770940316,0.0234064859961056,0.00466195568231617,8,8,0.997433793775326,"alpha+loading+joint_mu+joint_var+joint_weight",0.996707184114966,0.99756653048048,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep15_balanced_moderate_few_positive_cross_n2000_p1000_H3_G2-2-2_sep1",15,"n2000p1000",2000,1000,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.995226427688247,0.993725861676444,0.0976850605322723,0.100695723940348,0.996278095135503,0.042714576832822,0.997848239484918,0.0552635271387094,NA,NA,0.0273899455076622,0.921380177684809,68.9140000000007,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0262308213793723,0.0251586075936846,0.999791353443465,0.994464950677093,NA,0.00556974316569861,0.0362934411346333,0.00928152031762941,8,8,0.997183902024658,"alpha+loading+joint_mu+joint_var+joint_weight",0.996625650059056,0.997297970509978,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep16_balanced_moderate_few_positive_cross_n2000_p1000_H3_G2-2-2_sep1",16,"n2000p1000",2000,1000,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.995322794384837,0.993893263435341,0.0966940226938169,0.102933645818074,0.996375711426396,0.0420385444280975,0.99802522950764,0.057744826763968,NA,NA,0.027021175744681,0.908597513932432,69.969,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0315690008599929,0.0273971193451714,0.999416985896406,0.984037738789215,NA,0.00701439310262003,0.0440474272798366,0.0113042613885568,8,8,0.997302640548606,"alpha+loading+joint_mu+joint_var+joint_weight",0.996713221612263,0.997446419325026,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep17_balanced_moderate_few_positive_cross_n2000_p1000_H3_G2-2-2_sep1",17,"n2000p1000",2000,1000,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.995380420378297,0.994197010292561,0.0960965122352782,0.0981024534704314,0.996453506218839,0.0409160542640116,0.998373422808892,0.0455168563572149,NA,NA,0.0275612338713816,0.915151305508301,69.4439999999995,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0314698066598961,0.0198172825793157,0.999688029256097,0.998036981220817,NA,0.00691439321480792,0.0549194047930825,0.00776841809954765,8,8,0.997501316765911,"alpha+loading+joint_mu+joint_var+joint_weight",0.996905743008007,0.997636133669175,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_few_positive_cross_n2000_p1000_H3_G2-2-2_sep1",18,"n2000p1000",2000,1000,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.99548134680426,0.993997785203136,0.0950409792578104,0.101943826528445,0.996629930302233,0.0403333582303171,0.997915394436717,0.0510794314835063,NA,NA,0.0269172920317686,0.924150987844557,69.0749999999998,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0270114996621966,0.0247093077898341,0.999827910891376,0.992755672197976,NA,0.00577519540197177,0.0349016418334749,0.00889792814065854,8,8,0.997352510339844,"alpha+loading+joint_mu+joint_var+joint_weight",0.996888565037944,0.997526521310198,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep19_balanced_moderate_few_positive_cross_n2000_p1000_H3_G2-2-2_sep1",19,"n2000p1000",2000,1000,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.995304408714707,0.9941055585271,0.0968838840019206,0.0995641637774424,0.996261213123572,0.0413410027172093,0.998210591721438,0.0476468049346713,NA,NA,0.0272177855080807,0.902440442670255,68.9489999999996,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.024098686460595,0.0190778504193994,0.999866843649179,0.999264345366624,NA,0.00500614569632607,0.030759075143469,0.00782719339300403,8,8,0.997392317326912,"alpha+loading+joint_mu+joint_var+joint_weight",0.996728236634461,0.997459370572143,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep20_balanced_moderate_few_positive_cross_n2000_p1000_H3_G2-2-2_sep1",20,"n2000p1000",2000,1000,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.995496641684763,0.9945094959683,0.0948799940564813,0.0976387264426036,0.996375433587684,0.0428169813782412,0.998182744897756,0.0474114680405171,NA,NA,0.0277261534823182,0.924051433148318,69.3380000000006,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0297596483044619,0.0233890846838833,0.999530299671752,0.990084705963776,NA,0.00671899987388004,0.0512859664559426,0.00940967241928928,8,8,0.997330203730632,"alpha+loading+joint_mu+joint_var+joint_weight",0.996717162343862,0.997285154984133,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep21_balanced_moderate_few_positive_cross_n2000_p1000_H3_G2-2-2_sep1",21,"n2000p1000",2000,1000,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.995063803105363,0.993598476638763,0.0993350773512473,0.109386768316951,0.99622930505121,0.0418053123673051,0.998130944052262,0.0635918443725702,NA,NA,0.0274462642606196,0.916762201048409,68.4949999999999,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0276399830312139,0.0231056529012349,0.999740114691959,0.988768287801033,NA,0.00630241014498483,0.0402075105433932,0.010300807848584,8,8,0.997157880299469,"alpha+loading+joint_mu+joint_var+joint_weight",0.996530543860127,0.997257450348017,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep22_balanced_moderate_few_positive_cross_n2000_p1000_H3_G2-2-2_sep1",22,"n2000p1000",2000,1000,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.994996594302668,0.99303901621865,0.100009039536264,0.100486753078476,0.996069070162081,0.0428355185463253,0.998410939042105,0.0450101993938132,NA,NA,0.0272003562710484,0.924737134195786,69.7710000000006,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.014425806122313,0.0189492096659502,0.999944412185383,0.993201878909476,NA,0.00278887697789047,0.0204522880641768,0.00371869278571349,8,8,0.997403259946865,"alpha+loading+joint_mu+joint_var+joint_weight",0.996653513653011,0.997556738220415,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep23_balanced_moderate_few_positive_cross_n2000_p1000_H3_G2-2-2_sep1",23,"n2000p1000",2000,1000,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.99502744535391,0.993379537306284,0.0997002343905676,0.102040392067173,0.995970246010905,0.0428742976313504,0.998436633981288,0.0478183539175625,NA,NA,0.027510339645616,0.923573653123053,68.4179999999997,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0115919962804659,0.0159134604735868,0.999972269076237,0.997202748202035,NA,0.00207609878794647,0.0149998236163381,0.00301765729254208,8,8,0.997306434331914,"alpha+loading+joint_mu+joint_var+joint_weight",0.996543473802839,0.997400728998025,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep24_balanced_moderate_few_positive_cross_n2000_p1000_H3_G2-2-2_sep1",24,"n2000p1000",2000,1000,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.995418708691834,0.994307732582799,0.0956974468051349,0.0977217183903418,0.996688747363149,0.0421924274551943,0.998236015147584,0.0473557853224806,NA,NA,0.0272884132233381,0.905450835477256,70.4319999999989,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0157150051851191,0.0129813309276854,0.999931286991535,0.998454305618635,NA,0.00340638972140157,0.0217909244693145,0.0055205784409573,8,8,0.997550810664819,"alpha+loading+joint_mu+joint_var+joint_weight",0.997047034693406,0.997717483729023,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep25_balanced_moderate_few_positive_cross_n2000_p1000_H3_G2-2-2_sep1",25,"n2000p1000",2000,1000,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.995349620009267,0.994230684155832,0.0964163347233076,0.0991326137986729,0.99661043551176,0.0407567194650965,0.998294420433996,0.0501307862659601,NA,NA,0.0270391869807932,0.914807331880042,69.621000000001,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0181568665518288,0.0221747951637605,0.999856316000735,0.997290607956051,NA,0.00362855101308265,0.0225928613571844,0.00542163002092397,8,8,0.997555064367504,"alpha+loading+joint_mu+joint_var+joint_weight",0.997018638154495,0.997669124735064,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep1_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",1,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.994153237696157,0.991917340163421,0.108109564079134,0.110518317194556,0.995922385391302,0.0403161251386068,0.998235957424397,0.0463386513606742,NA,NA,0.0312485856361359,0.879953128091148,79.0470000000005,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0285615042058371,0.0296408109564011,0.999701479014243,0.995103282900946,NA,0.00334594073812991,0.0438030628606324,0.00568530363882017,16,16,0.997027599045521,"alpha+loading+joint_mu+joint_var+joint_weight",0.996328183063251,0.997301495281145,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep2_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",2,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.994390732353066,0.993068767431452,0.105891104566053,0.108697045256358,0.99605824616312,0.0391604276126584,0.997799901456187,0.0496974936117849,NA,NA,0.0308889315528323,0.899029925312655,80.0529999999999,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0260984563088868,0.0165277624838861,0.999690328158961,0.998081719025291,NA,0.00333341634803093,0.0507965190586358,0.0046349390115282,16,16,0.996983974989266,"alpha+loading+joint_mu+joint_var+joint_weight",0.996374115473082,0.997269990903967,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep3_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",3,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.993954565988571,0.992086555371257,0.109930990120386,0.111618902968192,0.995972742607565,0.0395112998353982,0.998226863171105,0.046253456930468,NA,NA,0.0314605203214708,0.900887357333157,78.6859999999997,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0158549109559958,0.0182857302524212,0.99988362882482,0.99495629321079,NA,0.00184509547884466,0.0264618639080967,0.00259001810145372,16,16,0.997141282237621,"alpha+loading+joint_mu+joint_var+joint_weight",0.996421652459337,0.997476397326965,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep4_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",4,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.994344228047719,0.991978318094442,0.10632914996656,0.112395720934383,0.99625013811454,0.0387067533286397,0.997486463678416,0.055396260414107,NA,NA,0.0314636047833029,0.901645345643735,79.4099999999999,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0456737929054353,0.0307692411218815,0.999118185242742,0.991119592645165,NA,0.00576538915848151,0.0801396637628349,0.00985539622258239,16,16,0.996773324936923,"alpha+loading+joint_mu+joint_var+joint_weight",0.99629535230796,0.996718232762911,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep5_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",5,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.994245132735448,0.992491044733474,0.107256606611623,0.111059355607359,0.995897215965611,0.0395839567655382,0.998111684991808,0.0506494191897745,NA,NA,0.0313095090148441,0.892768761014996,77.241,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0363584511318749,0.0211004344003054,0.99988508245616,0.996934505425156,NA,0.00466558157783492,0.0603812838930984,0.00894482517057135,16,16,0.996907274325244,"alpha+loading+joint_mu+joint_var+joint_weight",0.996327700417871,0.99719255016634,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep6_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",6,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.994304705372791,0.992946374948041,0.106700018555713,0.110460115735292,0.996089396068927,0.0388040518951271,0.998110846404736,0.0514556490750746,NA,NA,0.0313027822649062,0.880866486850048,80.6979999999985,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0239650263898256,0.0182465957845048,0.999853380343503,0.99593938271694,NA,0.00303695512082044,0.0444101451456326,0.0045033367915933,16,16,0.997129995203247,"alpha+loading+joint_mu+joint_var+joint_weight",0.996369482836273,0.997114050148258,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep7_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",7,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.993976453678743,0.991544576593681,0.109731805308177,0.11123929491533,0.995980877318701,0.0391226020691819,0.998270758938364,0.0462430254787652,NA,NA,0.0315032081258145,0.897457781107259,80.4110000000001,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0206333032970044,0.0227131643479865,0.999804475154137,0.99174375450799,NA,0.00253388152529081,0.0379524265015017,0.00386459812849249,16,16,0.997138440883172,"alpha+loading+joint_mu+joint_var+joint_weight",0.996227222816542,0.99682884147454,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep8_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",8,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.993939854429778,0.991380546302291,0.110064667331871,0.113560007761274,0.995712493718682,0.0407392913954831,0.99822752483115,0.0537763279968129,NA,NA,0.0310579566246328,0.883901743973382,78.3880000000008,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0197147421753161,0.0191610669114981,0.999792149272887,0.993684246838432,NA,0.00249734930562954,0.0337206255690552,0.00431581164027002,16,16,0.996846324547683,"alpha+loading+joint_mu+joint_var+joint_weight",0.996029388888433,0.997015516041174,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep9_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",9,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.994417983329545,0.992991263198747,0.105633571009603,0.108818783017439,0.995756844386745,0.0406806780261495,0.997918258134012,0.0542872412437582,NA,NA,0.0312065580007261,0.858033006610921,79.116,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0221397969856142,0.0220169151507619,0.999939144651186,0.99202220524282,NA,0.00285399865354257,0.0363561532591016,0.00536514381857461,16,16,0.996749407231922,"alpha+loading+joint_mu+joint_var+joint_weight",0.996154372763162,0.996974652364357,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",10,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.994447599232366,0.993271666950988,0.105352974018294,0.107707889019025,0.99599826139333,0.0392563269062763,0.998204194924446,0.0476678588147549,NA,NA,0.031122388311949,0.88080275470315,77.6640000000007,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0240268165863029,0.0283594678399498,0.999820479507227,0.983610652359612,NA,0.00284685458530993,0.0387695738045876,0.00447801551696399,16,16,0.997126935241643,"alpha+loading+joint_mu+joint_var+joint_weight",0.996362301208648,0.997251781228875,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep11_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",11,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.994058185850658,0.991595718024278,0.108984799327858,0.110646892714622,0.995838507489295,0.0402816132951745,0.99789981176798,0.0473930001703667,NA,NA,0.0314198853911488,0.877968238285663,78.1239999999998,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0279870889451058,0.0176383883286673,0.999558367595931,0.994285958969866,NA,0.00370180372745365,0.0479433901344544,0.00661503824425909,16,16,0.99686886129896,"alpha+loading+joint_mu+joint_var+joint_weight",0.996151302036812,0.997001670047825,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep12_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",12,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.994177190682876,0.991900436328659,0.107887885441004,0.110527382540905,0.995943248735064,0.0398126178222212,0.998139579560331,0.0481561628543844,NA,NA,0.0315686896044379,0.890550879656141,78.7169999999987,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.031346425297934,0.0297741107924889,0.999515523599706,0.992612723158698,NA,0.00390035647587921,0.0520081129460883,0.00700994078228048,16,16,0.996997131047404,"alpha+loading+joint_mu+joint_var+joint_weight",0.996327798213118,0.997077377811305,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep13_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",13,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.994153624052624,0.992082160979878,0.108105992057818,0.109558725402194,0.995908630606257,0.039834143614236,0.998315887452138,0.0467219889853283,NA,NA,0.0310692594036748,0.874511794958147,80.9130000000005,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0166273740583768,0.0211833416194151,0.999937387473045,0.991283126125017,NA,0.00194142903555841,0.025796707429799,0.00340551455118497,16,16,0.997089598524431,"alpha+loading+joint_mu+joint_var+joint_weight",0.996339163984553,0.997296462954772,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep14_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",14,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.993922467367193,0.992136914414416,0.110222446593152,0.118966873891552,0.995673840574348,0.0410432343891577,0.99698376325955,0.0615405646289023,NA,NA,0.0313172686401363,0.894349076275235,79.1489999999994,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0332685019238408,0.0213732731697851,0.999332839875307,0.991071926331459,NA,0.00450578533107567,0.058721129443532,0.00782032233411858,16,16,0.996432597200942,"alpha+loading+joint_mu+joint_var+joint_weight",0.995800814326372,0.99658655164064,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep15_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",15,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.994186103643846,0.99143084745835,0.107805281948304,0.110442364401483,0.996158045085669,0.0388311810299183,0.997927413360009,0.0474188838762872,NA,NA,0.0314359563408358,0.887455825334974,79.5939999999991,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0247158102581816,0.0342161691168016,0.999689095042417,0.977458708666953,NA,0.00277993114021398,0.0370341568346109,0.00504481314743443,16,16,0.99707558764291,"alpha+loading+joint_mu+joint_var+joint_weight",0.996395454627644,0.997039727587538,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep16_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",16,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.993771398751256,0.991216235361348,0.111583932070155,0.114282223030327,0.995695133789086,0.0405362477991386,0.998199583872293,0.0458293197695136,NA,NA,0.0317569999113337,0.873529761984085,78.6849999999995,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0323546358451484,0.0193175906471264,0.999426623509859,0.994583218013339,NA,0.00425726994510106,0.0565583649180226,0.00831797732136579,16,16,0.996954388927001,"alpha+loading+joint_mu+joint_var+joint_weight",0.996151331121292,0.997184781619195,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep17_balanced_moderate_few_positive_cross_n2000_p1000_H4_G2-2-2-2_sep1",17,"n2000p1000",2000,1000,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.994354184580199,0.992340862603651,0.106235516773742,0.107630241049755,0.995912157151488,0.0406941596994947,0.998393313570845,0.0456050120396498,NA,NA,0.0310713071397487,0.908279019790106,78.2890000000007,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0130038470032152,0.026810090026871,0.99993377724925,0.984789211429645,NA,0.00118360397730871,0.0156688087981886,0.0022495361470526,16,16,0.99714302671853,"alpha+loading+joint_mu+joint_var+joint_weight",0.996347658113967,0.997330626490512,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
