"scenario","rep","np_regime","n","p","H_true","G_true","G_config","K_joint","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","mixture_update","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","parallel_enabled","parallel_workers","method","mean_factor_abs_cor","min_factor_abs_cor","factor_score_rmse","factor_score_raw_rmse","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","pretraining_converged","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","occupied_classes","posterior_kept_draws","mfa_seconds_per_iter","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range"
"rep21_balanced_moderate_dense_signed_cross_n500_p250_H4_G2-2-2-2_sep1",21,"n500p250",500,250,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.777942776800598,0.298090694922478,0.665752369508368,0.650832114076768,0.690695649407004,0.478770133223875,0.991459692436125,0.120682113102815,0.991475074238282,0.120479189160636,0.0633532894485189,0.244172212331652,31.9939999999915,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729526337049562,0.702062268110807,0.591271403257434,0.0258247695730869,NA,0.0985408128161608,1.36638709581214,0.197781550505388,6,5,0.742856180023762,"alpha+loading+joint_mu+joint_var+joint_weight",0.70603437219639,0.655224496352209,"alpha+loading+joint_mu+joint_log_var",6,1000,0.0159969999999958,FALSE,2000,0.267908428194177,0.218376629297975,1
"rep22_balanced_moderate_dense_signed_cross_n500_p250_H4_G2-2-2-2_sep1",22,"n500p250",500,250,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.979266782100236,0.976042067520674,0.203429356111471,0.216573504098172,0.982811933161608,0.0960195028933996,0.986031268627493,0.125527666319273,NA,NA,0.0638277783448402,0.780142872912044,9.10299999998824,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0916264392521363,0.0808628359256021,0.996229883916079,0.983489451299874,NA,0.0112013251336396,0.151883752561238,0.0232110753226852,16,16,0.985031260217341,"alpha+loading+joint_mu+joint_var+joint_weight",0.982327751720983,0.988359447510257,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep22_balanced_moderate_dense_signed_cross_n500_p250_H4_G2-2-2-2_sep1",22,"n500p250",500,250,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.507742584845154,0.109569494679443,0.991234483181993,0.962629587283046,0.452889166350902,0.720217514841667,0.987487550442209,0.119329541326881,0.98749590531914,0.119325361993765,0.0654423596459337,0.10216707758855,31.9730000000127,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753321314339425,0.747911899371374,0.552959535018892,0.0393407149479789,NA,0.147048172851013,1.62175406378199,0.495613553310477,3,3,0.551798521752353,"alpha+loading+joint_mu+joint_var+joint_weight",0.500062941589767,0.49306452970959,"alpha+loading+joint_mu+joint_log_var",3,1000,0.0159865000000063,FALSE,2000,0.228698328732012,0.175713943136116,1
"rep23_balanced_moderate_dense_signed_cross_n500_p250_H4_G2-2-2-2_sep1",23,"n500p250",500,250,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.981829537965673,0.977314634272214,0.190442228039158,0.196382442576824,0.98177880236922,0.0981614691317511,0.988327655767937,0.11922633375279,NA,NA,0.0630457423174532,0.76121613515064,10.2170000000042,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0695385978461497,0.0728786178923339,0.999219662613728,0.964878533034843,NA,0.00799252223777072,0.102484952488447,0.0137623400277524,16,16,0.985536611573691,"alpha+loading+joint_mu+joint_var+joint_weight",0.982775899348466,0.98962499975554,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep23_balanced_moderate_dense_signed_cross_n500_p250_H4_G2-2-2-2_sep1",23,"n500p250",500,250,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.633563745491274,0.278953026517087,0.855223224660917,0.845144858026227,0.494198810572016,0.619291966770569,0.990065118038083,0.10864330162834,0.99005243668293,0.108692575548843,0.0635360809808735,0.266175906675689,31.9630000000034,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.704712260358971,0.726357102465903,0.637100583433867,0.0242121642839455,NA,0.109150916428245,1.49681303266272,0.237817738875878,4,4,0.607444804555778,"alpha+loading+joint_mu+joint_var+joint_weight",0.544870357068362,0.554524200240106,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0159815000000017,FALSE,2000,0.310087658999351,0.181836268033372,1
"rep24_balanced_moderate_dense_signed_cross_n500_p250_H4_G2-2-2-2_sep1",24,"n500p250",500,250,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.979720055245427,0.973837673316239,0.201193364031046,0.204241821302761,0.984174567676371,0.090057004795115,0.992590693410877,0.0995896397865215,NA,NA,0.0643732082882155,0.790527773459183,9.28900000000431,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0670392255476936,0.0676993122675836,0.998343401987117,0.965787633194631,NA,0.00747132463800983,0.110929909667604,0.0113827568803682,16,16,0.988536965875601,"alpha+loading+joint_mu+joint_var+joint_weight",0.985771095223268,0.991564722844231,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep24_balanced_moderate_dense_signed_cross_n500_p250_H4_G2-2-2-2_sep1",24,"n500p250",500,250,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.699147758357478,0.296977014438488,0.774920043822893,0.761602889366115,0.59600756457557,0.548390346224691,0.992826272175856,0.0984893490476325,0.992819220733918,0.0984817265684629,0.0650822681315617,0.260998686638443,32.1420000000071,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701820055751222,0.657509591647832,0.624990421029325,0.146480604349805,NA,0.0823501619266891,1.24741160975026,0.148980512447758,6,6,0.686406206498546,"alpha+loading+joint_mu+joint_var+joint_weight",0.634412036696412,0.622819848328124,"alpha+loading+joint_mu+joint_log_var",6,1000,0.0160710000000036,FALSE,2000,0.289713078066083,0.165458628481749,1
"rep25_balanced_moderate_dense_signed_cross_n500_p250_H4_G2-2-2-2_sep1",25,"n500p250",500,250,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.980867501130121,0.9772051509321,0.195418698553333,0.212279121922809,0.982976913921243,0.0978293058993244,0.986363419135748,0.125659010440659,NA,NA,0.0625517006483576,0.864007578874707,9.77499999999418,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0685983896124562,0.0651023731435102,0.997836873676722,0.954810662567479,NA,0.00810731291727245,0.109752080414645,0.0153744807578985,16,16,0.985318417863215,"alpha+loading+joint_mu+joint_var+joint_weight",0.983547301382989,0.990185334740602,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep25_balanced_moderate_dense_signed_cross_n500_p250_H4_G2-2-2-2_sep1",25,"n500p250",500,250,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.590637970589886,0.296202191539685,0.903928432290182,0.886515142827124,0.57049495205868,0.59549533876763,0.987660875034805,0.120417729668302,0.987683797345297,0.120324277340664,0.0642892498845354,0.23211782835699,32.05799999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919536323151059,0.695622164539491,0.446747542731909,0.19575702673973,NA,0.108709394523123,1.48171567308077,0.233316478778078,5,4,0.644283041868161,"alpha+loading+joint_mu+joint_var+joint_weight",0.603724691638536,0.574875150865523,"alpha+loading+joint_mu+joint_log_var",5,1000,0.016028999999995,FALSE,2000,0.384516142261877,0.195379783868873,1
"rep1_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",1,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.975798178322877,0.972284984955402,0.219788161800257,0.222028573170024,0.978883695638966,0.109339574748818,0.993608919314477,0.0925681578992168,NA,NA,0.0579287398424689,0.191185133150234,7.68499999999767,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.351608864069018,0.179304795936219,0.988719852698544,0.845943165743912,0.747036281377732,0.020257385832041,0.445546022519142,0.0412639671015939,27,23,0.975011300616902,"alpha+loading+joint_mu+joint_var+joint_weight",0.931152881644039,0.974613373307089,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep1_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",1,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.588591658777105,0.388847934831514,0.906184886808922,0.916104084286591,0.680031223173075,0.651388344856039,0.993018100681803,0.11208089406657,0.993018969521134,0.112103924348281,0.0599131603882054,0.0463150632573095,32.3190000000031,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56189403954701,0.957965921011746,0.304399794930971,0.170526438118173,-0.374853447008279,0.111110679256223,1.81760446698422,0.364751900319183,7,3,0.594042854707984,"alpha+loading+joint_mu+joint_var+joint_weight",0.387517536922093,0.513373267250347,"alpha+loading+joint_mu+joint_log_var+joint_weight",5,1000,0.0161595000000016,FALSE,2000,1.07361146667175,0.249636619000363,1
"rep2_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",2,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.979682185943384,0.977774801507108,0.201381123387984,0.207510751878741,0.983115751448877,0.0935644657643533,0.994662889575472,0.0964933075368268,NA,NA,0.0559141974014434,0.211056143213881,7.58299999999872,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.473552941356031,0.204513307002008,0.973492436965763,0.82704632456172,0.458408775020911,0.0242247419344707,0.596565149763012,0.0479615273273779,27,24,0.965297725214565,"alpha+loading+joint_mu+joint_var+joint_weight",0.911654549721348,0.967483112426545,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep2_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",2,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.794829195020056,0.67963718321488,0.639938221033851,0.622989863933426,0.77693659719684,0.392893001675666,0.994975721883178,0.094585231039547,0.994972373400214,0.0944816560344615,0.0559181607100187,0.0422979048171865,32.3659999999945,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695790982073612,0.678214162149762,0.636256434486603,0.0262735737055237,-0.212254856346425,0.101592953820383,1.72147128309043,0.356805454880548,6,4,0.788400278738803,"alpha+loading+joint_mu+joint_var+joint_weight",0.413048830984442,0.6949218827079,"alpha+loading+joint_mu+joint_log_var+joint_weight",4,1000,0.0161829999999973,FALSE,2000,0.308933259775631,0.195021203716597,2
"rep3_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",3,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.980425414819182,0.976505909838941,0.197663532349572,0.199119689937876,0.984493658353183,0.0912351768168517,0.993382046714941,0.0969262061040684,NA,NA,0.0564054571015804,0.211372127565725,7.53500000000349,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.243172149147664,0.1692297884579,0.989380267140446,0.840066271561871,0.684854930402551,0.0141437907804636,0.320055346400626,0.0268900030139335,27,27,0.9826141206046,"alpha+loading+joint_mu+joint_var+joint_weight",0.955991742443763,0.978387003175526,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep3_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",3,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.596457744998715,0.490181547664093,0.897479994753401,0.934413703676483,0.918370581629221,0.549825422055407,0.991760138957183,0.130865282156866,0.991772954818936,0.130729956555727,0.0595353250735208,0.0320148177855687,32.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3370062397633,1.30781702794556,0.316775049882285,0.067850738177577,-0.310860752589044,0.132282889125615,1.86159122967323,0.500049787465296,5,2,0.639887778598102,"alpha+loading+joint_mu+joint_var+joint_weight",0.457987621597337,0.543996590372702,"alpha+loading+joint_mu+joint_log_var+joint_weight",4,1000,0.016125,FALSE,2000,1.34677184342114,0.318097433739295,1
"rep4_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",4,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.975054207763554,0.972025459624992,0.223140765670341,0.233008227875066,0.97858271412281,0.112514230570398,0.991856666120608,0.1250743806997,NA,NA,0.0586053362134106,0.223753515944194,7.49400000000605,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.303956943383261,0.258144865948513,0.998566725460221,0.549198799550653,0.684980905694985,0.0177198314455204,0.391889571665349,0.0408502250122132,27,26,0.974446197047286,"alpha+loading+joint_mu+joint_var+joint_weight",0.937909772460477,0.965469089505398,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep4_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",4,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.63681448688599,0.340822953906409,0.851421331759761,0.830831673949621,0.68322819832246,0.592012952255753,0.991534255495633,0.145817701904682,0.991534112387521,0.145768117143832,0.0583509944617525,0.0532906998489188,32.1999999999971,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.716900920470811,0.664169254650976,0.563315538589237,0.155643950491481,-0.315266914519352,0.112442625534813,1.76630471376262,0.393635700057794,6,4,0.726817406519847,"alpha+loading+joint_mu+joint_var+joint_weight",0.384755932517887,0.639010618004924,"alpha+loading+joint_mu+joint_log_var+joint_weight",4,1000,0.0160999999999985,FALSE,2000,0.393966477071401,0.211782485924852,1
"rep5_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",5,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.980706547795176,0.977428438573264,0.196238963003853,0.200924240546371,0.985022164984926,0.0926819468414934,0.992639330896148,0.0937661817683874,NA,NA,0.0581150384307185,0.214621306012255,7.29100000001199,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.296471877429488,0.222642910172757,0.996070357956858,0.80203199926374,0.722636197604573,0.0161635679136126,0.369828911516715,0.0326366415540817,27,26,0.977496743881355,"alpha+loading+joint_mu+joint_var+joint_weight",0.947256973161867,0.972178720246971,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep5_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",5,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.697106203960529,0.470711591625467,0.777544864875836,0.75469921594164,0.691433471047711,0.526864741566129,0.992941149866797,0.0934234032965298,0.992936036285644,0.0934349334957301,0.0578607314307699,0.0467202896630745,32.3610000000044,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69933940924734,0.683333412888885,0.629615327504535,0.0739615175215495,-0.358685340648353,0.11634428943962,1.83128586154351,0.420860889564635,3,3,0.732046207730946,"alpha+loading+joint_mu+joint_var+joint_weight",0.344854796215821,0.653302704808035,"alpha+loading+joint_mu+joint_log_var+joint_weight",3,1000,0.0161805000000022,FALSE,2000,0.284082890067114,0.200135457604948,1
"rep6_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",6,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.97787581878333,0.972509836645792,0.210142489060337,0.214739704757728,0.980912631681579,0.0996235120300129,0.993139240947302,0.102978159675274,NA,NA,0.0550420627958323,0.21848360505352,7.73799999999756,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.210860507675009,0.197631678581622,0.988679844168186,0.680097904741262,0.626269484524504,0.0126499944043491,0.284539531136805,0.0261475512902189,27,27,0.980691486249504,"alpha+loading+joint_mu+joint_var+joint_weight",0.954566824390071,0.974854839514182,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep6_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",6,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.510125513111278,0.357438076127831,0.98883238004724,1.04199192490454,0.749370990239217,0.69634758930134,0.994024316812023,0.0988949926166475,0.994025614003423,0.0988909666634753,0.0576807754596253,0.0421252332776417,32.2419999999984,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40820978148038,1.31564718353285,0.277647228267443,-0.0757662458396489,-0.308394982400245,0.118361531628252,1.80965570228234,0.465498248340295,5,3,0.567572780862482,"alpha+loading+joint_mu+joint_var+joint_weight",0.421417860981976,0.470834615703553,"alpha+loading+joint_mu+joint_log_var+joint_weight",4,1000,0.0161209999999992,FALSE,2000,1.36269561677243,0.318905446757433,2
"rep7_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",7,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.981366994916558,0.977916945999366,0.192850922078563,0.195257959324736,0.985705186699366,0.0898640708231369,0.994322692840987,0.0807044920424367,NA,NA,0.0571957618324343,0.239321442102415,7.83700000001409,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.242033704904343,0.195398885337989,0.993843324995593,0.750234784021717,0.773030108416409,0.0143374071542654,0.325725859759921,0.034851566257377,27,26,0.982537497862362,"alpha+loading+joint_mu+joint_var+joint_weight",0.955182767999635,0.975718004432365,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep7_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",7,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.580098856883433,0.284591209631214,0.91549040500743,0.905166605879721,0.495338666868799,0.686888636497857,0.994615084315867,0.0809581800500336,0.994617402837342,0.0809655666815486,0.0571000603825646,0.0578020276183683,32.4530000000086,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.687332322030792,0.670442799834055,0.655916783667248,0.102295157546892,-0.216866030386019,0.114048926310676,1.79058104758538,0.3996147142437,6,3,0.609471821244549,"alpha+loading+joint_mu+joint_var+joint_weight",0.295822716043826,0.547626130527982,"alpha+loading+joint_mu+joint_log_var+joint_weight",4,1000,0.0162265000000043,FALSE,2000,0.217495722955285,0.192879512807776,2
"rep8_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",8,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.976448801639971,0.973869463084481,0.216813726333499,0.22497275576149,0.980761338410778,0.10764579692935,0.990706625146079,0.127248354975252,NA,NA,0.0575700429659126,0.151641836753499,7.68300000000454,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.241678543523987,0.17584369320836,0.991069538835962,0.67077238545309,0.625947447866187,0.01565869054964,0.355752330326293,0.034683243295766,27,26,0.98015606037745,"alpha+loading+joint_mu+joint_var+joint_weight",0.942032036011692,0.968174080455065,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep8_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",8,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.737398458814493,0.494387333707974,0.723983892228462,0.714317961175447,0.683024942224712,0.498561686285249,0.990983068703125,0.14248668282786,0.990974839238513,0.142542265693422,0.0577067063065987,0.0406685782680105,32.2200000000012,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.713960655821577,0.679866835019379,0.603107674214789,0.0562313007522488,-0.253973420089931,0.104105329958055,1.75503408342377,0.36596728478057,5,4,0.752405074184806,"alpha+loading+joint_mu+joint_var+joint_weight",0.371318568611516,0.679432434985352,"alpha+loading+joint_mu+joint_log_var+joint_weight",5,1000,0.0161100000000006,FALSE,2000,0.246681794324153,0.193574606262328,2
"rep9_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",9,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.97993188168341,0.973708117719031,0.200139861496687,0.211758280362818,0.982797467474044,0.0936844316508174,0.990603188298845,0.107865928054507,NA,NA,0.0568456165947137,0.209939756388772,7.36699999999837,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.216082095741022,0.175312325770683,0.996603221483322,0.888084622347532,0.67117106587893,0.0123037367102872,0.287660267926296,0.0215748797477592,27,27,0.981387154267322,"alpha+loading+joint_mu+joint_var+joint_weight",0.960632567418609,0.978767509835219,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep9_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",9,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.815775992077979,0.692410328076933,0.606391886334535,0.60117041600234,0.847102529404946,0.39164753649059,0.99135438013864,0.103969232800506,0.991358934978539,0.103910038373001,0.0568007049444565,0.0677570155843562,32.3100000000122,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73505928582097,0.682614424681218,0.55841750180524,0.0140930011328264,-0.19853904560547,0.107995426038334,1.74365219722145,0.424337826049748,4,4,0.810602532328684,"alpha+loading+joint_mu+joint_var+joint_weight",0.442143669218288,0.707575609067787,"alpha+loading+joint_mu+joint_log_var+joint_weight",4,1000,0.0161550000000061,FALSE,2000,0.62806500158484,0.181761897536353,1
"rep10_balanced_moderate_dense_signed_cross_n500_p250_H3_G3-3-3_sep1",10,"n500p250",500,250,3,"3-3-3","3-3-3",27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.981770492920791,0.979089024433404,0.190751398763159,0.201328625549743,0.984459203992062,0.0946141928600679,0.991797166598106,0.0977868541994221,NA,NA,0.0569293740653684,0.248826599318911,7.64100000000326,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.234696034396644,0.208691343971056,0.996985245930501,0.727343892022322,0.624625311496544,0.0138109178282392,0.304672990037345,0.0343314531456265,27,27,0.980804305665957,"alpha+loading+joint_mu+joint_var+joint_weight",0.955583307365771,0.975327635445569,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
