"block_size_mode","loading_design","method","H_true","G_true","n","p","n_reps","mean_alpha_rmse","sd_alpha_rmse","lower_alpha_rmse","upper_alpha_rmse","mean_lambda_rmse","sd_lambda_rmse","lower_lambda_rmse","upper_lambda_rmse","mean_joint_mu_rmse","sd_joint_mu_rmse","lower_joint_mu_rmse","upper_joint_mu_rmse","mean_joint_var_rmse","sd_joint_var_rmse","lower_joint_var_rmse","upper_joint_var_rmse","mean_joint_weight_rmse","sd_joint_weight_rmse","lower_joint_weight_rmse","upper_joint_weight_rmse","mean_factor_score_rmse","sd_factor_score_rmse","lower_factor_score_rmse","upper_factor_score_rmse"
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"2-2-2",2000,250,25,0.0510360448817019,0.00498553989174721,0.0410649650982075,0.0610071246651964,0.0637602320998683,0.0595961821340019,-0.0554321321681355,0.182952596367872,0.460999574865939,0.144454106887656,0.172091361090626,0.749907788641252,0.435935081741638,0.143454960004295,0.149025161733049,0.722845001750228,0.0720671724214336,0.0242130384905932,0.0236410954402473,0.12049324940262,0.189221271920778,0.0810526301788686,0.0271160115630408,0.351326532278515
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"2-2-2",2000,500,25,0.0502622995570646,0.00480187002209815,0.0406585595128683,0.0598660396012609,0.0488721264929066,0.00514975755353282,0.0385726113858409,0.0591716415999722,0.484721007514854,0.112073565760444,0.260573875993967,0.708868139035741,0.47661171346229,0.117644749514548,0.241322214433194,0.711901212491385,0.0772505068387911,0.020775404620321,0.0356996975981492,0.118801316079433,0.129359159406213,0.005367478225814,0.118624202954585,0.140094115857841
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",100,250,25,0.326803853169972,0.102131421192055,0.122541010785861,0.531066695554083,0.287129313953755,0.0417217433428469,0.203685827268061,0.370572800639449,0.424418982735405,0.147615835944234,0.129187310846937,0.719650654623873,0.18807247017308,0.0316470509652498,0.12477836824258,0.25136657210358,0.0302312573289277,0.00703683534614057,0.0161575866366466,0.0443049280212088,0.26012823079306,0.0779719025977531,0.104184425597554,0.416072035988566
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",100,500,25,0.286237560985741,0.0516275399483584,0.182982481089024,0.389492640882457,0.268140873099368,0.043968326251635,0.180204220596098,0.356077525602638,0.436237860239924,0.130142259159535,0.175953341920854,0.696522378558994,0.184895708478679,0.0309974728859083,0.122900762706863,0.246890654250496,0.0299279898846766,0.00636808246340357,0.0171918249578695,0.0426641548114838,0.229528680711809,0.0965744741536077,0.0363797324045939,0.422677629019025
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",100,1000,25,0.277227307771763,0.0475066560707191,0.182213995630324,0.372240619913201,0.260198162399873,0.0558908742916348,0.148416413816604,0.371979910983143,0.525533178209733,0.16581982013261,0.193893537944513,0.857172818474952,0.167966194018833,0.0390758750073042,0.0898144440042245,0.246117944033441,0.0315703113576551,0.00700967633065678,0.0175509586963415,0.0455896640189686,0.204452623834085,0.111850980373244,-0.0192493369124029,0.428154584580573
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",100,2000,25,0.280538960388365,0.038806062727204,0.202926834933957,0.358151085842773,0.250178514891436,0.0155005484678234,0.219177417955789,0.281179611827083,0.453705985633865,0.125307905306064,0.203090175021738,0.704321796245993,0.168402037260477,0.0265902210005607,0.115221595259356,0.221582479261599,0.0289627697471024,0.00539568234219243,0.0181714050627175,0.0397541344314873,0.154556167720262,0.0495846754156065,0.0553868168890493,0.253725518551475
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",100,250,25,0.314080927022634,0.0596919084593642,0.194697110103905,0.433464743941362,0.904801903475161,0.0886583046989041,0.727485294077353,1.08211851287297,1.24836989597368,0.294464183794486,0.659441528384708,1.83729826356265,1.00251972183577,0.0554698725471536,0.891579976741466,1.11345946693008,0.18581570298629,0.00146012098170123,0.182895461022887,0.188735944949692,0.948015567871916,0.0650214464866599,0.817972674898597,1.07805846084524
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",100,500,25,0.293174299736008,0.055926281901932,0.181321735932144,0.405026863539872,0.915569572977933,0.0804392852621562,0.75469100245362,1.07644814350225,1.2823353631793,0.283519632014448,0.715296099150409,1.8493746272082,1.02180483293632,0.0541738455529915,0.91345714183034,1.13015252404231,0.18533618726949,0.00423496640031922,0.176866254468851,0.193806120070128,0.962235910984847,0.075528759918739,0.81117839114737,1.11329343082233
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",500,250,25,0.10096822394436,0.0125026254764415,0.0759629729914773,0.125973474897243,0.0958020888873354,0.00619194334099083,0.0834182022053538,0.108185975569317,0.261548248396665,0.0712930594029385,0.118962129590788,0.404134367202542,0.186886919351567,0.0330060893288317,0.120874740693904,0.252899098009231,0.0159004168868428,0.00400808518885564,0.00788424650913153,0.0239165872645541,0.18768270435543,0.00739009211052893,0.172902520134372,0.202462888576488
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",500,500,25,0.0996167719784373,0.0109109900616223,0.0777947918551928,0.121438752101682,0.0902992262470902,0.00297567421762228,0.0843478778118456,0.0962505746823347,0.24463563859853,0.0745170620250383,0.0956015145484536,0.393669762648607,0.135173716411041,0.0336422863632162,0.0678891436846084,0.202458289137473,0.0159717786904156,0.00424969988715932,0.00747237891609691,0.0244711784647342,0.136805678615433,0.00547144479222293,0.125862789030987,0.147748568199879
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",500,1000,25,0.0987959876374846,0.0118074951381506,0.0751809973611833,0.122410977913786,0.089142663698631,0.00349926481486984,0.0821441340688914,0.0961411933283707,0.220229024287915,0.0515077675204687,0.117213489246977,0.323244559328852,0.132388383790403,0.0318164961471016,0.0687553914962001,0.196021376084606,0.0141653521126534,0.00308963112514202,0.00798608986236934,0.0203446143629374,0.101693728275447,0.00436880662351137,0.0929561150284245,0.11043134152247
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",500,2000,25,0.0969930195860377,0.00967509108594462,0.0776428374141484,0.116343201757927,0.0884730250189107,0.00249697370507797,0.0834790776087548,0.0934669724290667,0.210970842746452,0.0518746479241707,0.10722154689811,0.314720138594793,0.107528567328638,0.0271117990568415,0.0533049692149547,0.161752165442321,0.0144660860240667,0.00327459228672468,0.0079169014506173,0.021015270597516,0.0786897162960656,0.0059754822165218,0.066738751863022,0.0906406807291092
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",500,250,25,0.103301622002121,0.0151151597399208,0.0730713025222795,0.133531941481963,0.296489586675128,0.129492776466904,0.0375040337413206,0.555475139608936,1.07788417409386,0.726994528994363,-0.376104883894861,2.53187323208259,0.744967807841169,0.130191847563396,0.484584112714377,1.00535150296796,0.11243352750469,0.0101582261287577,0.0921170752471742,0.132749979762205,0.480064845156413,0.176435371929768,0.127194101296876,0.83293558901595
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",500,500,25,0.103939950994308,0.0125804223510894,0.0787791062921288,0.129100795696486,0.229456656886231,0.0841787870248544,0.0610990828365225,0.39781423093594,0.788405228719992,0.242317411937447,0.303770404845098,1.27304005259489,0.68979403873031,0.0253035650709233,0.639186908588463,0.740401168872156,0.102368597594507,0.00794425752629841,0.0864800825419106,0.118257112647104,0.354717942447634,0.130084369107838,0.0945492042319582,0.61488668066331
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",1000,250,25,0.0696662993253003,0.007077312234283,0.0555116748567343,0.0838209237938663,0.066173126757576,0.00240227637256909,0.0613685740124378,0.0709776795027142,0.260061410701792,0.0461793432809467,0.167702724139898,0.352420097263685,0.21424926280403,0.0239094067467578,0.166430449310514,0.262068076297546,0.0156612471788378,0.00318331270885479,0.00929462176112817,0.0220278725965473,0.185842771554409,0.00450437401918505,0.176834023516039,0.194851519592779
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",1000,500,25,0.0710630991449206,0.00617042916791739,0.0587222408090859,0.0834039574807554,0.0635751881470896,0.00282106677366319,0.0579330545997632,0.069217321694416,0.234158306584989,0.0574883919073058,0.119181522770377,0.3491350903996,0.16039421905503,0.0318549440638247,0.0966843309273805,0.224104107182679,0.015171565298534,0.00359053790711975,0.00799048948429448,0.0223526411127735,0.135838037307031,0.00442121610715625,0.126995605092719,0.144680469521344
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",1000,1000,25,0.0678854895822138,0.00700210195442862,0.0538812856733566,0.0818896934910711,0.0620868568796385,0.00220951541603236,0.0576678260475738,0.0665058877117032,0.187379836828362,0.0371709079534162,0.11303802092153,0.261721652735194,0.119590138673351,0.0276255693786699,0.0643389999160107,0.17484127743069,0.0128884383216025,0.0026458496989205,0.00759673892376149,0.0181801377194435,0.0992694722358886,0.00362137432975585,0.0920267235763769,0.1065122208954
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",1000,2000,25,0.0682551596951252,0.0069879146478223,0.0542793303994806,0.0822309889907698,0.0614507270597134,0.00244057479998461,0.0565695774597442,0.0663318766596826,0.189252911316675,0.0521233386810114,0.0850062339546518,0.293499588678698,0.101124344989115,0.0308964614321635,0.0393314221247877,0.162917267853442,0.0133236722469883,0.00288893464617059,0.00754580295464714,0.0191015415393295,0.0735070931463779,0.00406940366941062,0.0653682858075566,0.0816459004851991
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",1000,250,25,0.068977442729961,0.00787267237018384,0.0532320979895933,0.0847227874703286,0.148222789957565,0.065331389592676,0.0175600107722133,0.278885569142917,0.700617941838242,0.0413559614069442,0.617906019024353,0.78332986465213,0.66960562992667,0.0102286363975373,0.649148357131596,0.690062902721745,0.0910687176190288,0.00788307415204694,0.0753025693149349,0.106834865923123,0.284724124987154,0.0909608668853432,0.102802391216468,0.466645858757841
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",1000,500,25,0.0722749030587252,0.00729229859640662,0.057690305865912,0.0868595002515385,0.152295167790456,0.102430360219599,-0.0525655526487424,0.357155888229654,0.685889659680679,0.0228363100268474,0.640217039626985,0.731562279734374,0.654301474408864,0.0109660491419655,0.632369376124933,0.676233572692795,0.0830605335278355,0.005816195291305,0.0714281429452255,0.0946929241104455,0.255736006199039,0.149691267722904,-0.0436465292467698,0.555118541644847
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",2000,250,25,0.0486195171591977,0.00596423958858281,0.036691037982032,0.0605479963363633,0.0466273910969432,0.00248304549792892,0.0416613001010853,0.051593482092801,0.268462793731622,0.0408413071343071,0.186780179463007,0.350145408000236,0.223137431893445,0.0197811063909773,0.18357521911149,0.262699644675399,0.0166354808437496,0.00322140910430531,0.010192662635139,0.0230782990523602,0.187982533185094,0.00545569516433403,0.177071142856426,0.198893923513763
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",2000,500,25,0.0467492449748114,0.00458823112598998,0.0375727827228314,0.0559257072267913,0.0445747358910175,0.00222749084524468,0.0401197542005281,0.0490297175815069,0.218693771064376,0.0245321532866532,0.169629464491069,0.267758077637682,0.161105652977815,0.0203613895292763,0.120382873919263,0.201828432036368,0.0148052419651255,0.00225214729315299,0.0103009473788195,0.0193095365514315,0.133546887871264,0.00289188409506514,0.127763119681134,0.139330656061395
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",2000,1000,25,0.0475185213846334,0.0062649089546326,0.0349887034753682,0.0600483392938986,0.043700934465228,0.00209783111044246,0.0395052722443431,0.0478965966861129,0.182608634334718,0.0360261993316522,0.110556235671414,0.254661032998022,0.120610690425052,0.0194312610252305,0.0817481683745908,0.159473212475513,0.0127045895336478,0.00267233254739205,0.00735992443886371,0.0180492546284319,0.095636838492408,0.00268936032750216,0.0902581178374036,0.101015559147412
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",2000,2000,25,0.0492190658065623,0.00631180834904543,0.0365954491084714,0.0618426825046532,0.0442276104864483,0.00151939524377974,0.0411888199988888,0.0472664009740078,0.17004973911555,0.0413065858407571,0.0874365674340364,0.252662910797065,0.099822675187647,0.023071407182295,0.053679860823057,0.145965489552237,0.0128570484878747,0.00288843098955174,0.00708018650877123,0.0186339104669782,0.0702868622450281,0.00254005257449093,0.0652067570960462,0.07536696739401
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",2000,250,25,0.0477477244390726,0.00644650359449916,0.0348547172500743,0.060640731628071,0.110387020641863,0.094340114776613,-0.0782932089113626,0.299067250195089,0.67376042277143,0.0222089018156863,0.629342619140058,0.718178226402803,0.632658200647834,0.0167501503978249,0.599157899852184,0.666158501443484,0.0738226106742409,0.00455318355672147,0.064716243560798,0.0829289777876838,0.254828899976994,0.122698397364002,0.00943210524899088,0.500225694704997
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",2000,500,25,0.046949898283718,0.00476586464630658,0.0374181689911049,0.0564816275763312,0.087639427944196,0.0547063665667553,-0.0217733051893146,0.197052161077707,0.672388909705854,0.028934237152667,0.61452043540052,0.730257384011188,0.629531118136786,0.0168699943725584,0.59579112939167,0.663271106881903,0.0721762932108398,0.00487569116167235,0.0624249108874951,0.0819276755341845,0.185979021684595,0.0752459299759028,0.0354871617327895,0.336470881636401
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",100,250,25,0.44991115123234,0.155707268934519,0.138496613363303,0.761325689101378,0.295450100587372,0.0659826835861557,0.163484733415061,0.427415467759683,0.10830810900046,0.0324992460086593,0.0433096169831417,0.173306601017779,0.0876598349347365,0.0156244969725133,0.0564108409897099,0.118908828879763,0.0141108678477691,0.00457428215399457,0.00496230353977993,0.0232594321557582,0.216314536717806,0.0111712550884114,0.193972026540983,0.238657046894628
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",100,500,25,0.360859987780358,0.0632245519561785,0.234410883868001,0.487309091692715,0.25932035210766,0.0247962453253248,0.209727861457011,0.30891284275831,0.102974604047454,0.0358473802940023,0.0312798434594498,0.174669364635459,0.0669505413007477,0.0123875166696683,0.0421755079614112,0.0917255746400842,0.0135915900057217,0.00481493980573879,0.00396171039424408,0.0232214696171993,0.168973397948269,0.0106042271166537,0.147764943714961,0.190181852181576
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",100,1000,25,0.357601627144167,0.0648883392483929,0.227824948647381,0.487378305640953,0.251555571572963,0.0181967901602353,0.215161991252492,0.287949151893434,0.103070915490445,0.040277825317663,0.0225152648551191,0.183626566125771,0.0688689224080871,0.0110472487520869,0.0467744249039134,0.0909634199122608,0.013773500128184,0.00535029281747669,0.00307291449323059,0.0244740857631374,0.143371559613481,0.0124729372290374,0.118425685155406,0.168317434071556
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",100,2000,25,0.337427026217489,0.044654665428326,0.248117695360837,0.426736357074141,0.241664934862624,0.00972110307411262,0.222222728714399,0.261107141010849,0.103429590328171,0.0375502270945382,0.0283291361390943,0.178530044517247,0.0705815543974274,0.0127534035022709,0.0450747473928856,0.0960883614019691,0.0136143184426473,0.00516871444283402,0.00327688955697921,0.0239517473283153,0.127135426906071,0.0177211335983628,0.0916931597093452,0.162577694102797
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",100,250,25,0.333374890433675,0.0448352102246711,0.243704469984333,0.423045310883017,0.976336955456565,0.0628326372328814,0.850671680990802,1.10200222992233,1.97645648066947,0.284897464951852,1.40666155076576,2.54625141057317,1.17761524034903,0.0777657862458207,1.02208366785739,1.33314681284067,0.236013855184425,0.00175152366140718,0.232510807861611,0.23951690250724,1.05486432991654,0.0515882811796238,0.951687767557296,1.15804089227579
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",100,500,25,0.329700492790815,0.0471487938564188,0.235402905077977,0.423998080503653,0.95343598628393,0.12327009936231,0.706895787559311,1.19997618500855,1.87220272630185,0.426635279609718,1.01893216708242,2.72547328552129,1.16461482169086,0.11541558417701,0.933783653336837,1.39544599004488,0.230724634994285,0.0182084144743628,0.194307806045559,0.26714146394301,1.02603206511404,0.10722505416362,0.811581956786797,1.24048217344127
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",500,250,25,0.115468195214915,0.0134714377773316,0.0885253196602518,0.142411070769578,0.0914102335686039,0.00507213108421519,0.0812659714001735,0.101554495737034,0.0625856938223394,0.0160020476536585,0.0305815985150223,0.0945897891296564,0.0667057409339336,0.0137690586860641,0.0391676235618054,0.0942438583060618,0.00705236963137499,0.00224122075925261,0.00256992811286977,0.0115348111498802,0.182263809230718,0.00448699331664104,0.173289822597436,0.191237795864
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",500,500,25,0.104282911491314,0.011973572512128,0.0803357664670578,0.12823005651557,0.0859445006130431,0.00218950660489919,0.0815654874032447,0.0903235138228415,0.0442269506271276,0.0131676781412079,0.0178915943447117,0.0705623069095435,0.0376831785810727,0.00971730822364367,0.0182485621337854,0.05711779502836,0.00542043226697265,0.00198822044421719,0.00144399137853828,0.00939687315540702,0.136134077053614,0.00306391469218443,0.130006247669245,0.142261906437983
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",500,1000,25,0.102857454344541,0.00914263134702736,0.0845721916504868,0.121142717038596,0.0839761643703494,0.00267023842461713,0.0786356875211151,0.0893166412195837,0.045320233374543,0.0127859470710982,0.0197483392323466,0.0708921275167394,0.0267522103617107,0.00793243427762176,0.0108873418064672,0.0426170789169543,0.00599065541593016,0.00183909385632444,0.00231246770328128,0.00966884312857904,0.103331554829397,0.00316127768621726,0.0970089994569625,0.109654110201832
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",500,2000,25,0.104926303380554,0.0100786149180623,0.0847690735444295,0.125083533216679,0.0840368008730436,0.00220716637134109,0.0796224681303614,0.0884511336157258,0.0455439134290046,0.0179571057519757,0.00962970192505311,0.081458124932956,0.024917791361066,0.00738106404800486,0.0101556632650563,0.0396799194570757,0.00607942369151417,0.00258680206823025,0.000905819555053664,0.0112530278279747,0.0815665009197749,0.00448486387764494,0.072596773164485,0.0905362286750648
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",500,250,25,0.105431595331975,0.0115401631302815,0.0823512690714122,0.128511921592538,0.307056810392783,0.102427145359342,0.102202519674098,0.511911101111467,0.691679300958963,0.0322344422391609,0.627210416480641,0.756148185437285,0.674619730325662,0.0324458786860157,0.609727972953631,0.739511487697694,0.0827234922265484,0.00909674555888006,0.0645300011087883,0.100916983344309,0.49558784230207,0.132851487420045,0.229884867461981,0.76129081714216
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",500,500,25,0.103125678876098,0.0128963037604548,0.0773330713551886,0.128918286397008,0.251557261005803,0.0982143970798387,0.0551284668461261,0.447986055165481,0.68554514886566,0.0562404899115979,0.573064169042464,0.798026128688856,0.647486535793278,0.0416700197560779,0.564146496281122,0.730826575305433,0.0744757708393892,0.00885271066041405,0.0567703495185611,0.0921811921602173,0.407511970679434,0.152844765867745,0.101822438943945,0.713201502414923
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",1000,250,25,0.0781214919951291,0.0127156135930035,0.052690264809122,0.103552719181136,0.0620543179882552,0.00431360886864677,0.0534271002509617,0.0706815357255487,0.055967768784835,0.0103512881186755,0.0352651925474839,0.076670345022186,0.069206500103741,0.00798224613822496,0.0532420078272911,0.0851709923801909,0.00581546757008159,0.00175394527810558,0.00230757701387043,0.00932335812629275,0.182390168444088,0.0034993579385711,0.175391452566946,0.18938888432123
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",1000,500,25,0.070075256657901,0.00639988229811815,0.0572754920616647,0.0828750212541372,0.0591799592456841,0.00191691948042433,0.0553461202848355,0.0630137982065328,0.033873732921867,0.0097968005798848,0.0142801317620974,0.0534673340816366,0.0320857146101451,0.00650387938774903,0.019077955834647,0.0450934733856431,0.00402629708291121,0.00151546679416905,0.000995363494573106,0.0070572306712493,0.134272056807014,0.00195004629995041,0.130371964207113,0.138172149406914
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",1000,1000,25,0.0719278834227066,0.00834085521853272,0.0552461729856412,0.0886095938597721,0.0581448652668535,0.00107829720861141,0.0559882708496307,0.0603014596840763,0.0314815456196983,0.0115979465078694,0.00828565260395955,0.054677438635437,0.0222563091739865,0.00599843515739514,0.0102594388591962,0.0342531794887767,0.00407685186308653,0.00166307959375072,0.000750692675585095,0.00740301105058796,0.100505097058436,0.00197885625863063,0.0965473845411745,0.104462809575697
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",1000,2000,25,0.0686560363138869,0.00544491255898885,0.0577662111959092,0.0795458614318646,0.057937364564018,0.00124184514691025,0.0554536742701975,0.0604210548578385,0.0296937718838857,0.0101910237887269,0.009311724306432,0.0500758194613394,0.0178262415137817,0.00592972923875822,0.00596678303626526,0.0296856999912982,0.00395536921386467,0.00145736065808671,0.00104064789769126,0.00687009053003809,0.0749406989555003,0.00240450326940163,0.0701316924166971,0.0797497054943036
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",1000,250,25,0.0730844772319586,0.00741748646371647,0.0582495043045256,0.0879194501593915,0.182548380991988,0.116612338140825,-0.0506762952896614,0.415773057273637,0.571585838397112,0.0483175771654255,0.474950684066261,0.668220992727963,0.529809245741616,0.0488504111200751,0.432108423501466,0.627510067981766,0.0525474502677028,0.00638386748941235,0.0397797152888781,0.0653151852465275,0.349501502942079,0.161344134794875,0.026813233352328,0.67218977253183
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",1000,500,25,0.0687605544753372,0.00611811531663649,0.0565243238420643,0.0809967851086102,0.172728272710622,0.0902574092194542,-0.00778654572828605,0.353243091149531,0.562947683082131,0.0569827739390661,0.448982135203999,0.676913230960264,0.514048656413776,0.062683124060274,0.388682408293228,0.639414904534324,0.0500630881584973,0.00802618032605694,0.0340107275063834,0.0661154488106111,0.31909013276309,0.1517203460902,0.0156494405826891,0.622530824943491
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",2000,250,25,0.0545893617425506,0.0078195418022954,0.0389502781379598,0.0702284453471414,0.0434100405808884,0.0023050520443386,0.0387999364922112,0.0480201446695656,0.0512065798904041,0.00730876140138625,0.0365890570876315,0.0658241026931766,0.0741391629343324,0.00606967810557757,0.0619998067231772,0.0862785191454875,0.00453387434160612,0.00115699749006732,0.00221987936147149,0.00684786932174076,0.190006090578302,0.00641898403972273,0.177168122498856,0.202844058657747
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",2000,500,25,0.0516461036290348,0.00473844762921486,0.042169208370605,0.0611229988874645,0.0416722318679874,0.00102931161248468,0.0396136086430181,0.0437308550929568,0.025858422651495,0.00659713704043039,0.0126641485706342,0.0390526967323558,0.0284404033346719,0.00554065639194929,0.0173590905507733,0.0395217161185705,0.00290024567267735,0.00103062025022674,0.00083900517222386,0.00496148617313083,0.13411035872805,0.00179141524317726,0.130527528241695,0.137693189214404
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",2000,1000,25,0.0484873561369581,0.0030243612849272,0.0424386335671037,0.0545360787068125,0.0409211905842269,0.000921603566551785,0.0390779834511233,0.0427643977173305,0.0186612615392108,0.00561184699430872,0.00743756755059341,0.0298849555278283,0.0166752874536471,0.00402962690849625,0.00861603363665461,0.0247345412706396,0.00231547413629189,0.000883383430066869,0.000548707276158151,0.00408224099642563,0.099261520238415,0.00167807768873453,0.095905364860946,0.102617675615884
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",2000,2000,25,0.0492213126970116,0.00519315345736626,0.0388350057822791,0.0596076196117441,0.040913048543974,0.00120223911465724,0.0385085703146596,0.0433175267732885,0.0199450724515266,0.00756531351563716,0.00481444542025227,0.0350756994828009,0.0135881845337707,0.003572440901213,0.00644330273134474,0.0207330663361967,0.00261764630661457,0.00110558847154863,0.0004064693635173,0.00482882324971183,0.0734994061550899,0.0017199150154054,0.0700595761242791,0.0769392361859007
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",2000,250,25,0.0506527813456744,0.00489548609254154,0.0408618091605913,0.0604437535307574,0.0889511554243623,0.0669166746301244,-0.0448821938358866,0.222784504684611,0.511231511403174,0.0664125428073705,0.378406425788433,0.644056597017915,0.492696723569608,0.0681106016979104,0.356475520173787,0.628917926965429,0.0461618219094895,0.00872513850507532,0.0287115448993388,0.0636120989196401,0.242216451272925,0.0996310978813095,0.0429542555103059,0.441478647035544
"balanced","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",2000,500,25,0.0505215341780497,0.00512978383676007,0.0402619665045295,0.0607811018515698,0.0987781428412212,0.0762974031367691,-0.0538166634323169,0.251372949114759,0.525686610268786,0.063843339695755,0.397999930877276,0.653373289660296,0.500139424124314,0.0576302712609347,0.384878881602445,0.615399966646184,0.0461127115230869,0.00674380776937108,0.0326250959843447,0.0596003270618291,0.220616223358194,0.124660321923956,-0.0287044204897181,0.469936867206106
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",100,250,25,0.349010577148199,0.122081675112069,0.104847226924061,0.593173927372336,0.333256633212331,0.0589571776205064,0.215342277971318,0.451170988453343,0.501760383877713,0.154053287434936,0.19365380900784,0.809866958747585,0.202177691722507,0.0294472479262631,0.143283195869981,0.261072187575034,0.0131342832690203,0.00249025265034112,0.00815377796833801,0.0181147885697025,0.388530208970757,0.132669829479899,0.12319055001096,0.653869867930554
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",100,500,25,0.297558330181028,0.0579586658613872,0.181640998458254,0.413475661903803,0.312327298972589,0.070409568579696,0.171508161813197,0.453146436131981,0.51320049797295,0.161233623011609,0.190733251949733,0.835667743996168,0.196761518748593,0.0330587746219979,0.130643969504597,0.262879067992589,0.0143789352807489,0.003786147871568,0.00680663953761289,0.0219512310238849,0.367176401408282,0.174801212086396,0.0175739772354891,0.716778825581075
"balanced","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",100,1000,25,0.27663617444192,0.0388435768267325,0.198949020788455,0.354323328095385,0.279482660734378,0.0622301635875139,0.155022333559351,0.403942987909406,0.524295757406338,0.195810927945193,0.132673901515953,0.915917613296723,0.175813400535976,0.0282540006019114,0.119305399332153,0.232321401739799,0.0125496691687994,0.00280082027173142,0.00694802862533651,0.0181513097122622,0.283003090972042,0.157934330568418,-0.0328655701647941,0.598871752108878
