"mixture_scenario","n","p","H","G_config","estimated_vs_oracle_signal_rmse_mean","estimated_vs_oracle_signal_rmse_median","estimated_vs_oracle_signal_rmse_sd","estimated_vs_oracle_signal_rmse_se","estimated_vs_oracle_signal_rmse_n_replications","estimated_vs_oracle_alpha_rmse_mean","estimated_vs_oracle_alpha_rmse_median","estimated_vs_oracle_alpha_rmse_sd","estimated_vs_oracle_alpha_rmse_se","estimated_vs_oracle_alpha_rmse_n_replications","estimated_vs_oracle_linear_predictor_rmse_mean","estimated_vs_oracle_linear_predictor_rmse_median","estimated_vs_oracle_linear_predictor_rmse_sd","estimated_vs_oracle_linear_predictor_rmse_se","estimated_vs_oracle_linear_predictor_rmse_n_replications","estimated_vs_oracle_probability_rmse_mean","estimated_vs_oracle_probability_rmse_median","estimated_vs_oracle_probability_rmse_sd","estimated_vs_oracle_probability_rmse_se","estimated_vs_oracle_probability_rmse_n_replications","estimated_vs_oracle_subspace_distance_mean","estimated_vs_oracle_subspace_distance_median","estimated_vs_oracle_subspace_distance_sd","estimated_vs_oracle_subspace_distance_se","estimated_vs_oracle_subspace_distance_n_replications","estimated_vs_full_oracle_z_rmse_mean","estimated_vs_full_oracle_z_rmse_median","estimated_vs_full_oracle_z_rmse_sd","estimated_vs_full_oracle_z_rmse_se","estimated_vs_full_oracle_z_rmse_n_replications","oracle_lowrank_vs_full_oracle_z_rmse_mean","oracle_lowrank_vs_full_oracle_z_rmse_median","oracle_lowrank_vs_full_oracle_z_rmse_sd","oracle_lowrank_vs_full_oracle_z_rmse_se","oracle_lowrank_vs_full_oracle_z_rmse_n_replications"
"separated",200,2000,5,"2-2-2-2-2",0.337324624024321,0.339123888279172,0.00712596307529223,0.00142519261505845,25,0.161184975209359,0.160174260065171,0.00912777035199593,0.00182555407039919,25,0.373898831414992,0.374982567600267,0.0100464438458437,0.00200928876916873,25,0.0524211207135836,0.0524096866592947,0.000301671877563896,6.03343755127792e-05,25,0.0704242591466858,0.0704431111062924,0.00296482211664483,0.000592964423328965,25,1.0516362982275,1.05224516228067,0.00383276485093155,0.00076655297018631,25,0.9833189914533,0.983353065754614,0.00108142696805571,0.000216285393611141,25
"separated",200,2000,5,"3-3-3-3-3",0.31523098478011,0.315335447775957,0.0052100822440126,0.00104201644880252,25,0.135019881706695,0.135680697356293,0.00421012157570507,0.000842024315141014,25,0.342943683322038,0.34326014023785,0.00592026608405284,0.00118405321681057,25,0.0571579212687062,0.057176311437654,0.00044489924251811,8.8979848503622e-05,25,0.0764757252514759,0.0763527670904177,0.00221201404160802,0.000442402808321605,25,1.0414948649547,1.04196044629245,0.00225711855017246,0.000451423710034492,25,0.983886944742569,0.983927885008837,0.00113522514079826,0.000227045028159653,25
"separated",200,2000,10,"2-2-2-2-2-2-2-2-2-2",0.46810987193159,0.467366600822009,0.00571565490341047,0.00114313098068209,25,0.159157422543914,0.157599405171429,0.00726276983229884,0.00145255396645977,25,0.494454810703323,0.493651153721016,0.0075261625707698,0.00150523251415396,25,0.0746000219128003,0.0746361512906342,0.000481105565733015,9.62211131466029e-05,25,0.0925570507825758,0.0923306046837904,0.0024304376039985,0.000486087520799699,25,1.08762372218743,1.08699708883589,0.0036166809491045,0.000723336189820901,25,0.969914485877911,0.969906732912781,0.00111528592807792,0.000223057185615584,25
"separated",200,2000,10,"3-3-3-3-3-3-3-3-3-3",0.442351025375548,0.443354133672216,0.00512022007163118,0.00102404401432624,25,0.136717868775838,0.136051948004509,0.00451822996510171,0.000903645993020341,25,0.463008640714044,0.463061996958518,0.00594854069239828,0.00118970813847966,25,0.080463507372465,0.0802925461886066,0.000385833163255878,7.71666326511756e-05,25,0.0957316059257999,0.0962162663175617,0.00261845091208249,0.000523690182416498,25,1.07327182962111,1.07351204872073,0.00295656309406278,0.000591312618812555,25,0.969556117700064,0.969595858669942,0.00125133066225311,0.000250266132450621,25
"separated",400,500,5,"2-2-2-2-2",0.306446961059758,0.305974813066227,0.00392840739666299,0.000785681479332597,25,0.122570756896132,0.122912947077072,0.00475898766078115,0.000951797532156231,25,0.330074367983197,0.328617027277215,0.00465464862228792,0.000930929724457584,25,0.0463288360746254,0.0464668814465299,0.00051693220561785,0.00010338644112357,25,0.120150987856253,0.119272605221726,0.00276659443354883,0.000553318886709766,25,1.04073464887501,1.04115119291351,0.00169926564401697,0.000339853128803393,25,0.987443070139987,0.987465417159463,0.0012745106268265,0.000254902125365299,25
"separated",400,500,5,"3-3-3-3-3",0.290021813019904,0.289421435329397,0.00523337924963902,0.0010466758499278,25,0.0970035473154029,0.0981184050392054,0.00389815539184547,0.000779631078369094,25,0.305828713074872,0.306099689802806,0.00577521617271282,0.00115504323454256,25,0.0497391164759132,0.0498441998101486,0.000461407720466199,9.22815440932398e-05,25,0.12464382770865,0.125276865637585,0.00353667454399667,0.000707334908799333,25,1.03291381754414,1.03233837879782,0.0023927061778319,0.000478541235566381,25,0.987075319842779,0.987042053217631,0.00195831835591073,0.000391663671182146,25
"separated",400,500,10,"2-2-2-2-2-2-2-2-2-2",0.424524762579454,0.424191391107923,0.00410804037242655,0.000821608074485309,25,0.114318908006392,0.115119319838878,0.00384525724644815,0.00076905144928963,25,0.439662329283858,0.439251925427993,0.00427181882625754,0.000854363765251509,25,0.0690392622734796,0.0690849099528485,0.000535346541907135,0.000107069308381427,25,0.152343200229813,0.152339537562266,0.00187189870407892,0.000374379740815783,25,1.06893451594688,1.06868685870146,0.00207888324664791,0.000415776649329581,25,0.97573512557711,0.975635928737514,0.00142995775536596,0.000285991551073192,25
"separated",400,500,10,"3-3-3-3-3-3-3-3-3-3",0.410233662651705,0.409939748632084,0.00450934078877774,0.000901868157755547,25,0.0981034416223623,0.0969815692204306,0.00476037425814681,0.000952074851629361,25,0.421824714633646,0.422363512786345,0.0046913994622922,0.000938279892458441,25,0.0718437080177406,0.0719112735846809,0.000463760723962384,9.27521447924767e-05,25,0.154496669313529,0.154751534721574,0.00175468678653726,0.000350937357307452,25,1.06248864238497,1.06264314487608,0.00225112991957272,0.000450225983914544,25,0.976603379371792,0.976307484836077,0.00146473101047234,0.000292946202094469,25
"separated",400,1000,5,"2-2-2-2-2",0.288449219843973,0.288240546480799,0.00592296656000405,0.00118459331200081,25,0.136868257745232,0.134597797752793,0.00599206820944004,0.00119841364188801,25,0.319291646358214,0.319358926702531,0.0076963147565686,0.00153926295131372,25,0.0414098514637865,0.0413068935483919,0.000348985950605547,6.97971901211095e-05,25,0.088091302717907,0.0877473313944534,0.0022775866679244,0.000455517333584879,25,1.04043785539861,1.04018451997785,0.00253423478681766,0.000506846957363532,25,0.990493520544769,0.99061558405366,0.000992710203225527,0.000198542040645105,25
"separated",400,1000,5,"3-3-3-3-3",0.257806989241403,0.257266978058405,0.004801728375801,0.000960345675160201,25,0.102551413228539,0.102422352679482,0.00401267415463436,0.000802534830926872,25,0.277465695172477,0.276745570454844,0.00573874647293207,0.00114774929458641,25,0.0448134237518118,0.0447604331473865,0.000326810842216735,6.53621684433469e-05,25,0.0944280007634519,0.0937796338858914,0.0023915927188397,0.00047831854376794,25,1.02826002829021,1.02836078600572,0.00202855266862761,0.000405710533725522,25,0.990420766743508,0.99068785252149,0.00124409450962257,0.000248818901924513,25
"separated",400,1000,10,"2-2-2-2-2-2-2-2-2-2",0.396510475427823,0.39634323201484,0.00526483329085302,0.0010529666581706,25,0.12907338918162,0.130104410706066,0.00448684696892401,0.000897369393784802,25,0.417002606445377,0.41749367766246,0.00606040696529284,0.00121208139305857,25,0.0603464249217351,0.0602800121915192,0.000335386931179663,6.70773862359325e-05,25,0.111725926452441,0.111156603973883,0.00181089213831029,0.000362178427662059,25,1.06491823617424,1.06486172641906,0.00272081881234914,0.000544163762469827,25,0.980712750430348,0.980747883292893,0.00117304421198822,0.000234608842397645,25
"separated",400,1000,10,"3-3-3-3-3-3-3-3-3-3",0.354966299732265,0.355171071054269,0.0036821085144346,0.000736421702886921,25,0.100792474421049,0.100439937508765,0.00335372205606887,0.000670744411213775,25,0.369008424678107,0.369164393531325,0.00418236897933994,0.000836473795867988,25,0.0637168236513213,0.0637220059737895,0.000460720327869224,9.21440655738448e-05,25,0.115619799761814,0.115888261606313,0.00186681822163541,0.000373363644327082,25,1.04730970154604,1.04733337123126,0.00161033968498332,0.000322067936996665,25,0.981036821100538,0.981144550077082,0.000998850460042224,0.000199770092008445,25
"separated",400,1500,5,"2-2-2-2-2",0.292169544821961,0.291402846349875,0.00653596653427764,0.00130719330685553,25,0.145395026991713,0.143325356453721,0.00835738246298165,0.00167147649259633,25,0.32638459138845,0.325139357070967,0.00934954386980591,0.00186990877396118,25,0.0399481331677815,0.0400174056640264,0.000318249176808695,6.3649835361739e-05,25,0.0748370382385111,0.0746567556216337,0.00143005162423797,0.000286010324847594,25,1.04300074506073,1.04251062950822,0.00302139913453073,0.000604279826906146,25,0.990818267139119,0.990522377456285,0.00109433671726023,0.000218867343452047,25
"separated",400,1500,5,"3-3-3-3-3",0.249068989980571,0.247885636676127,0.00540673218433402,0.0010813464368668,25,0.105514502278274,0.105707262798696,0.0052786711495926,0.00105573422991852,25,0.270517873806922,0.271102588194559,0.00673649490752575,0.00134729898150515,25,0.0429566444082584,0.04300236381986,0.000372492929156141,7.44985858312282e-05,25,0.0804359528605792,0.0799337075534949,0.00234301560616084,0.000468603121232167,25,1.02680816205873,1.02731964357928,0.00180998259772712,0.000361996519545424,25,0.990776847241768,0.990508549829838,0.00107660022014279,0.000215320044028557,25
"separated",400,1500,10,"2-2-2-2-2-2-2-2-2-2",0.397210113129022,0.39698241639443,0.00804485540187843,0.00160897108037569,25,0.139291056192864,0.13817828985547,0.00684281108005111,0.00136856221601022,25,0.420946160358748,0.420343048846705,0.00964388828263054,0.00192877765652611,25,0.057423429177926,0.0574405315905153,0.000305694820260891,6.11389640521781e-05,25,0.0961975726265822,0.0963392196872417,0.00145719627367172,0.000291439254734344,25,1.06875789032935,1.06793870943412,0.00391264049034839,0.000782528098069678,25,0.982984554661072,0.982891222639694,0.000795261683517759,0.000159052336703552,25
"separated",400,1500,10,"3-3-3-3-3-3-3-3-3-3",0.340198405973713,0.342010642705754,0.00448408464566407,0.000896816929132815,25,0.104887242883536,0.105959756843369,0.00413008878733416,0.000826017757466832,25,0.356016053091065,0.35745283026011,0.00505564358599219,0.00101112871719844,25,0.0606878057509838,0.0606584219359341,0.000272451355087594,5.44902710175188e-05,25,0.0981788971279141,0.09782940137101,0.00203432687987644,0.000406865375975288,25,1.04470312148458,1.04461111632901,0.00200074850046715,0.000400149700093429,25,0.982825023874652,0.982844595260144,0.00083283316627737,0.000166566633255474,25
"separated",400,2000,5,"2-2-2-2-2",0.291495830905922,0.289725004401973,0.00567354327019938,0.00113470865403988,25,0.147988432617,0.147044590995126,0.00653031970092677,0.00130606394018536,25,0.326933599552325,0.325506826911489,0.00768236004453105,0.00153647200890621,25,0.0390100029164742,0.0391048966859975,0.000265375603173933,5.30751206347865e-05,25,0.0669703682519682,0.0671664174937055,0.00150879806211146,0.000301759612422292,25,1.04368420924963,1.04313345574726,0.00246084214902608,0.000492168429805217,25,0.991334191232033,0.991253358287313,0.000746347849323165,0.000149269569864633,25
"separated",400,2000,5,"3-3-3-3-3",0.243182932939701,0.24252750605895,0.00468420681803912,0.000936841363607824,25,0.104596130640797,0.105536693299413,0.00482609017739083,0.000965218035478166,25,0.264739112026268,0.264149513522415,0.00603078940750064,0.00120615788150013,25,0.0420227978070206,0.0419459417061022,0.000278289485643718,5.56578971287437e-05,25,0.0725488019561286,0.0729027020990549,0.00179596818046077,0.000359193636092154,25,1.02579733824565,1.02574407547578,0.00176437193738418,0.000352874387476837,25,0.991262453831463,0.991079074879668,0.000749036209768951,0.00014980724195379,25
"separated",400,2000,10,"2-2-2-2-2-2-2-2-2-2",0.391953597628801,0.392300498452655,0.00589521757832858,0.00117904351566572,25,0.142871421650261,0.144832904224831,0.00740882934027867,0.00148176586805573,25,0.417212285678234,0.418961640532593,0.00789468877764236,0.00157893775552847,25,0.055589346154468,0.055550988516498,0.000214892104047059,4.29784208094117e-05,25,0.0860777893073973,0.0860339837194267,0.00154927503611565,0.000309855007223131,25,1.0680054021842,1.06807973359104,0.0031042024113772,0.000620840482275439,25,0.983666276797301,0.983523602704479,0.000861505199485737,0.000172301039897147,25
"separated",400,2000,10,"3-3-3-3-3-3-3-3-3-3",0.334334323586481,0.333962251702644,0.00522942403467707,0.00104588480693541,25,0.107328940698881,0.106968530857688,0.00470076491913766,0.000940152983827532,25,0.351154041589246,0.350479677164388,0.0062288658518959,0.00124577317037918,25,0.0590729806779889,0.0590536493726145,0.000355541123233664,7.11082246467329e-05,25,0.089167910144296,0.0893784017976913,0.00136195498489969,0.000272390996979938,25,1.04399642465049,1.04356044245416,0.0021356232178522,0.00042712464357044,25,0.983758313922591,0.983592744076589,0.000902569751435055,0.000180513950287011,25
