"mixture_scenario","n","p","H","G_config","signal_source","rotation_method","stage","factor_score_rmse_mean","factor_score_rmse_median","factor_score_rmse_sd","factor_score_rmse_se","factor_score_rmse_n_replications","mean_factor_abs_cor_mean","mean_factor_abs_cor_median","mean_factor_abs_cor_sd","mean_factor_abs_cor_se","mean_factor_abs_cor_n_replications","lambda_rmse_mean","lambda_rmse_median","lambda_rmse_sd","lambda_rmse_se","lambda_rmse_n_replications","alpha_rmse_mean","alpha_rmse_median","alpha_rmse_sd","alpha_rmse_se","alpha_rmse_n_replications","probability_rmse_mean","probability_rmse_median","probability_rmse_sd","probability_rmse_se","probability_rmse_n_replications","marginal_mu_rmse_mean","marginal_mu_rmse_median","marginal_mu_rmse_sd","marginal_mu_rmse_se","marginal_mu_rmse_n_replications","marginal_var_rmse_mean","marginal_var_rmse_median","marginal_var_rmse_sd","marginal_var_rmse_se","marginal_var_rmse_n_replications","marginal_weight_rmse_mean","marginal_weight_rmse_median","marginal_weight_rmse_sd","marginal_weight_rmse_se","marginal_weight_rmse_n_replications","end_to_end_seconds_mean","end_to_end_seconds_median","end_to_end_seconds_sd","end_to_end_seconds_se","end_to_end_seconds_n_replications","rotation_seconds_mean","rotation_seconds_median","rotation_seconds_sd","rotation_seconds_se","rotation_seconds_n_replications","refinement_seconds_mean","refinement_seconds_median","refinement_seconds_sd","refinement_seconds_se","refinement_seconds_n_replications"
"separated",400,1000,5,"3-3-3-3-3","estimated_Z","fastica_only","pretrain",1.38227859318318,1.40654467905666,0.158600730909239,0.0317201461818479,25,0.231677240840452,0.214356360934417,0.203922354665656,0.0407844709331313,25,0.745360614325595,0.745360614325595,0,0,25,0.129471455623974,0.129425081895279,0.0183337378891298,0.00366674757782597,25,0.371064154099765,0.371134159289264,0.00387062884239954,0.000774125768479907,25,0.0562001876197172,0.0554187716166983,0.0108796609762629,0.00217593219525257,25,0.0450975447192148,0.045131189119388,0.00362542363983882,0.000725084727967765,25,0.0233928959394613,0.0230044671288683,0.00407447305192493,0.000814894610384986,25,17.2871600000002,17.2920000000013,0.673983968650718,0.134796793730144,25,0.0848400000005494,0.0829999999987194,0.00785641988074699,0.0015712839761494,25,0,0,0,0,25
"separated",400,1000,5,"3-3-3-3-3","estimated_Z","fastica_only","refined",0.0972869712399531,0.0971516900763414,0.00236575501205445,0.00047315100241089,25,0.995253068823083,0.995268946924967,0.000231507338567685,4.6301467713537e-05,25,0.0972177916063911,0.096760072373785,0.00362446113513656,0.000724892227027311,25,0.127596527765717,0.127941130272742,0.0144956119032953,0.00289912238065906,25,0.0461918501929943,0.0462512046599914,0.000517044029864906,0.000103408805972981,25,0.0524355821614896,0.0529637491303664,0.0103046359015887,0.00206092718031775,25,0.026740955505477,0.0267459359463837,0.00283551731519891,0.000567103463039782,25,0.0233306197006061,0.0234659932465251,0.00421977374513207,0.000843954749026415,25,22.1193200000026,22.0180000000255,0.907074221512782,0.181414844302556,25,0.0848400000005494,0.0829999999987194,0.00785641988074699,0.0015712839761494,25,4.83216000000248,4.70699999999488,0.457352861584593,0.0914705723169185,25
"separated",400,1000,5,"3-3-3-3-3","estimated_Z","mixture_fastica_start","pretrain",1.38611830193452,1.40746947823261,0.156650739424745,0.031330147884949,25,0.293963511633596,0.223537306356642,0.237550402588133,0.0475100805176267,25,0.745360614325595,0.745360614325595,0,0,25,0.129471455623974,0.129425081895279,0.0183337378891298,0.00366674757782597,25,0.371064154099765,0.371134159289264,0.00387062884239954,0.000774125768479907,25,0.0558610594544799,0.0562157693719974,0.0106636533820833,0.00213273067641666,25,0.0430653831602059,0.0432230788921616,0.00366738342220169,0.000733476684440337,25,0.0235089802300616,0.0235493966603975,0.00405921707858501,0.000811843415717002,25,17.8912799999991,17.8999999999942,0.673977591121103,0.134795518224221,25,0.688959999999497,0.68399999999383,0.0354230151178143,0.00708460302356286,25,0,0,0,0,25
"separated",400,1000,5,"3-3-3-3-3","estimated_Z","mixture_fastica_start","refined",0.0957523389216706,0.0954937165565534,0.00216758204882067,0.000433516409764135,25,0.995401994544145,0.995429047668279,0.000208387762765874,4.16775525531748e-05,25,0.0964358952115588,0.0958700563475978,0.00367888797427028,0.000735777594854056,25,0.1275344571697,0.127705882180689,0.0144743464742263,0.00289486929484527,25,0.0460370959771314,0.0460386386483532,0.000489675479546771,9.79350959093542e-05,25,0.0525036118423586,0.053689994244879,0.0103902427855936,0.00207804855711871,25,0.0267905206500654,0.0265523547599221,0.00291176191216624,0.000582352382433248,25,0.0233871293183516,0.0233850863939049,0.00429903801188207,0.000859807602376414,25,22.30152,22.3920000000071,0.917944175861108,0.183588835172222,25,0.688959999999497,0.68399999999383,0.0354230151178143,0.00708460302356286,25,4.41024000000092,4.32900000001246,0.605492518532016,0.121098503706403,25
"separated",400,1000,5,"3-3-3-3-3","estimated_Z","mixture_identity_start","pretrain",1.23196496474453,1.26393177904842,0.416969403847833,0.0833938807695666,25,0.972687533112997,0.993191883351769,0.0804828037331227,0.0160965607466245,25,0.745360614325595,0.745360614325595,0,0,25,0.129471455623974,0.129425081895279,0.0183337378891298,0.00366674757782597,25,0.371064154099765,0.371134159289264,0.00387062884239954,0.000774125768479907,25,0.0563851290006956,0.0562355973524502,0.0115153899410782,0.00230307798821565,25,0.0476940453907461,0.0433947434596867,0.0225652546829734,0.00451305093659469,25,0.0246083261071871,0.0235657627863509,0.00725086230473115,0.00145017246094623,25,17.9683199999982,17.948000000004,0.701264139487854,0.140252827897571,25,0.765999999998603,0.710999999995693,0.119199412749458,0.0238398825498916,25,0,0,0,0,25
"separated",400,1000,5,"3-3-3-3-3","estimated_Z","mixture_identity_start","refined",0.111260062568915,0.095767540485817,0.0766609886875297,0.0153321977375059,25,0.990967101542894,0.995402796084861,0.0220878683808934,0.00441757367617869,25,0.104822218173264,0.0961823062612442,0.0413759956102774,0.00827519912205548,25,0.127509268527843,0.127703286034547,0.0144873525696996,0.00289747051393993,25,0.0460953353103188,0.0461755689636108,0.000489393699018565,9.7878739803713e-05,25,0.0528778136758948,0.0537052517264433,0.0107612555501328,0.00215225111002656,25,0.0311236878820742,0.0270368404356594,0.0208809083172204,0.00417618166344408,25,0.0240576854818922,0.0233820892668732,0.00555706702529355,0.00111141340505871,25,22.2284399999987,22.2740000000049,0.671812974963839,0.134362594992768,25,0.765999999998603,0.710999999995693,0.119199412749458,0.0238398825498916,25,4.26012000000046,4.27700000000186,0.316350849534029,0.0632701699068059,25
"separated",400,1000,5,"3-3-3-3-3","oracle_Z","fastica_only","pretrain",1.43721231829803,1.42108846020719,0.126957657482004,0.0253915314964009,25,0.204743443133015,0.218619541259282,0.176595906774487,0.0353191813548975,25,0.745360614325595,0.745360614325595,0,0,25,0.0913328635939161,0.0870029232202519,0.0176991567140953,0.00353983134281906,25,0.373414353404537,0.373742197421128,0.00414760923297134,0.000829521846594267,25,0.0504192661680097,0.050359507214989,0.0116778363443401,0.00233556726886802,25,0.037840010610263,0.0372930151595033,0.00265481709214225,0.000530963418428451,25,0.0229494826984514,0.0224079179293352,0.00431654880167128,0.000863309760334257,25,0.319800000000978,0.317999999999302,0.0191876696516722,0.00383753393033444,25,0.0921199999999953,0.0889999999926658,0.0156746079170985,0.00313492158341969,25,0,0,0,0,25
"separated",400,1000,5,"3-3-3-3-3","oracle_Z","fastica_only","refined",0.09707928051598,0.0969438624444472,0.00213047794468523,0.000426095588937046,25,0.995273812489061,0.995289166683886,0.000207288442663592,4.14576885327184e-05,25,0.0970341898895807,0.0970280013676085,0.00366566829334187,0.000733133658668374,25,0.127533137202242,0.127529285777379,0.0142924583788296,0.00285849167576591,25,0.0461787392988769,0.046219358453947,0.000513366921130361,0.000102673384226072,25,0.052342183260731,0.0531106316289506,0.0102598969922219,0.00205197939844439,25,0.0265681325204348,0.026420446651152,0.00278874550991492,0.000557749101982985,25,0.023340423148154,0.0235095940076146,0.00423995744821148,0.000847991489642296,25,4.93260000000009,4.79000000000815,0.400598614577596,0.0801197229155193,25,0.0921199999999953,0.0889999999926658,0.0156746079170985,0.00313492158341969,25,4.61279999999911,4.48500000000058,0.400573963208401,0.0801147926416802,25
"separated",400,1000,5,"3-3-3-3-3","oracle_Z","mixture_fastica_start","pretrain",1.41287206749162,1.40618147913774,0.159531725916529,0.0319063451833058,25,0.269674009792847,0.212087138442343,0.209845491611971,0.0419690983223943,25,0.745360614325595,0.745360614325595,0,0,25,0.0913328635939161,0.0870029232202519,0.0176991567140953,0.00353983134281906,25,0.373414353404537,0.373742197421128,0.00414760923297134,0.000829521846594267,25,0.0502468104292515,0.0514663635371895,0.011543303192303,0.00230866063846061,25,0.0362732722871658,0.0358467116919824,0.00284547325936345,0.00056909465187269,25,0.0229698260125032,0.0224461170873809,0.00427699145413564,0.000855398290827129,25,0.974680000001099,0.963999999992666,0.0575837940157682,0.0115167588031536,25,0.747000000000116,0.732000000003609,0.0567964200740796,0.0113592840148159,25,0,0,0,0,25
"separated",400,1000,5,"3-3-3-3-3","oracle_Z","mixture_fastica_start","refined",0.0956024487973747,0.0952176780580181,0.00243418418637146,0.000486836837274293,25,0.995415781223759,0.995455435481323,0.000234227211901288,4.68454423802577e-05,25,0.0963053334826965,0.0958417143815793,0.00363683244803364,0.000727366489606729,25,0.12738726548761,0.127203026558791,0.0142528945597859,0.00285057891195717,25,0.0460433538512401,0.0460871520489859,0.000487347020388824,9.74694040777647e-05,25,0.0523987402306597,0.0538969328859441,0.010393721681598,0.00207874433631961,25,0.0265760029387625,0.026467982460552,0.00288844540755178,0.000577689081510355,25,0.0233755434902379,0.0233058625574608,0.00432572782964811,0.000865145565929622,25,5.59504000000015,5.45200000000477,0.399378734204582,0.0798757468409164,25,0.747000000000116,0.732000000003609,0.0567964200740796,0.0113592840148159,25,4.62035999999906,4.46399999999267,0.402491809440927,0.0804983618881854,25
"separated",400,1000,5,"3-3-3-3-3","oracle_Z","mixture_identity_start","pretrain",1.34708899598553,1.54664520634921,0.409864714576347,0.0819729429152694,25,0.887112046422578,0.997289692164067,0.180980725931967,0.0361961451863933,25,0.745360614325595,0.745360614325595,0,0,25,0.0913328635939161,0.0870029232202519,0.0176991567140953,0.00353983134281906,25,0.373414353404537,0.373742197421128,0.00414760923297134,0.000829521846594267,25,0.0522590396864458,0.0514809292839561,0.0185024227129976,0.00370048454259953,25,0.0431559445679475,0.0356975232187848,0.035208825942128,0.0070417651884256,25,0.0232324338144507,0.0224382987377774,0.00507834584220959,0.00101566916844192,25,1.21648000000103,1.15800000001036,0.323112482993356,0.0646224965986713,25,0.988800000000046,0.926000000006752,0.323038052454433,0.0646076104908866,25,0,0,0,0,25
"separated",400,1000,5,"3-3-3-3-3","oracle_Z","mixture_identity_start","refined",0.110976826085546,0.0952782912729853,0.0774777430259882,0.0154955486051976,25,0.990938072899325,0.995449647725363,0.0224449284306054,0.00448898568612108,25,0.104310520075694,0.0958420012955953,0.0411093027244871,0.00822186054489743,25,0.12737280555406,0.127199686945904,0.0142438414837626,0.00284876829675252,25,0.0460926006063353,0.0460882218690465,0.000611586414204153,0.00012231728284083,25,0.0548005241974078,0.0538885156489314,0.0189450585375022,0.00378901170750044,25,0.0335042451310647,0.0264681227669316,0.0352500788615935,0.0070500157723187,25,0.0232795243414777,0.0232990529393432,0.00410330174049142,0.000820660348098284,25,5.85288000000117,5.69099999999162,0.458200949367543,0.0916401898735087,25,0.988800000000046,0.926000000006752,0.323038052454433,0.0646076104908866,25,4.63640000000014,4.53600000000733,0.422301531294269,0.0844603062588538,25
"separated",400,1000,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","fastica_only","pretrain",1.43754922650231,1.42068690391745,0.049192271634444,0.00983845432688879,25,0.0865489195044182,0.110695182153712,0.0670065641246315,0.0134013128249263,25,0.579328975000393,0.579328975000393,0,0,25,0.158816045199049,0.154961637053331,0.0137302062059854,0.00274604124119708,25,0.398446853719317,0.398220355727701,0.000750058948533999,0.0001500117897068,25,0.0460629366424343,0.0450539991300682,0.00821254016125355,0.00164250803225071,25,0.0385900043722302,0.0382963705768608,0.00141111326323955,0.000282222652647909,25,0.0229235491453562,0.0224580179645068,0.00431312740910009,0.000862625481820017,25,13.3888000000006,11.7999999999884,2.62684121141751,0.525368242283502,25,0.0859600000007776,0.0789999999979045,0.014266744548881,0.0028533489097762,25,0,0,0,0,25
"separated",400,1000,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","fastica_only","refined",0.101470794023886,0.101495851225879,0.00107010164385067,0.000214020328770134,25,0.994838385286885,0.994836387059616,0.000108716871767935,2.1743374353587e-05,25,0.0970757111902046,0.0968863164931211,0.00108381103083059,0.000216762206166118,25,0.148065272171515,0.145942656848908,0.0110565303688948,0.00221130607377897,25,0.0564677981438329,0.0564074413087702,0.000453302966115703,9.06605932231407e-05,25,0.046035007372676,0.0450730753475018,0.00819119279712437,0.00163823855942487,25,0.0219170754504942,0.0219103574450023,7.62952962931239e-05,1.52590592586248e-05,25,0.0229242733715814,0.0224582935806305,0.00431236954381301,0.000862473908762603,25,19.9627999999985,17.1679999999906,5.0704884133602,1.01409768267204,25,0.0859600000007776,0.0789999999979045,0.014266744548881,0.0028533489097762,25,6.57399999999791,5.12199999998847,2.57915750133184,0.515831500266367,25
"separated",400,1000,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","mixture_fastica_start","pretrain",1.40687182906452,1.41902596793361,0.0770260162309406,0.0154052032461881,25,0.0952651244694485,0.112852825846733,0.0675119322715898,0.013502386454318,25,0.579328975000393,0.579328975000393,0,0,25,0.158816045199049,0.154961637053331,0.0137302062059854,0.00274604124119708,25,0.398446853719317,0.398220355727701,0.000750058948533999,0.0001500117897068,25,0.0462001748886012,0.045175268869168,0.00817411286570392,0.00163482257314078,25,0.0395224026491492,0.0392184234560423,0.00158988597464424,0.000317977194928849,25,0.0229223954517632,0.0224582596806465,0.00431469524855244,0.000862939049710488,25,14.4372799999995,12.7979999999952,2.77395025970587,0.554790051941174,25,1.13443999999959,1.04300000000512,0.180801935828626,0.0361603871657251,25,0,0,0,0,25
"separated",400,1000,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","mixture_fastica_start","refined",0.101474964950005,0.10142813608572,0.0010812942587692,0.000216258851753841,25,0.994837949403014,0.994843274792068,0.000109795431442083,2.19590862884165e-05,25,0.096903115221861,0.0967479167414661,0.00106782566815239,0.000213565133630479,25,0.148062726906676,0.145878655679354,0.0110335688209158,0.00220671376418316,25,0.0564348951252924,0.0563751638847497,0.000452297055577501,9.04594111155002e-05,25,0.0460363450013564,0.045074188974323,0.00819060910284964,0.00163812182056993,25,0.0219327506118009,0.021914122188421,9.26293707198512e-05,1.85258741439702e-05,25,0.0229242736552687,0.02245829402122,0.00431236929160271,0.000862473858320542,25,20.5301199999993,17.5630000000092,4.93698283637064,0.987396567274128,25,1.13443999999959,1.04300000000512,0.180801935828626,0.0361603871657251,25,6.09283999999985,4.90699999999197,2.30093954867478,0.460187909734957,25
"separated",400,1000,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","mixture_identity_start","pretrain",1.35666384793793,1.40912187375613,0.165130392669226,0.0330260785338452,25,0.595608644022574,0.599350414119511,0.107725787598603,0.0215451575197206,25,0.579328975000393,0.579328975000393,0,0,25,0.158816045199049,0.154961637053331,0.0137302062059854,0.00274604124119708,25,0.398446853719317,0.398220355727701,0.000750058948533999,0.0001500117897068,25,0.0725927615942208,0.0471799350628384,0.0647450156363349,0.012949003127267,25,0.0600972255770049,0.0392488560455944,0.0488431645137564,0.00976863290275127,25,0.0378183850729338,0.023478657089665,0.0363850998141911,0.00727701996283822,25,15.3760399999999,13.611000000019,3.19481126828936,0.638962253657872,25,2.07320000000007,1.6929999999993,1.05681628803815,0.21136325760763,25,0,0,0,0,25
"separated",400,1000,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","mixture_identity_start","refined",0.139322049409716,0.101491743746332,0.0888293589641269,0.0177658717928254,25,0.986473352248049,0.994836804988134,0.0196208376073573,0.00392416752147145,25,0.110768767844501,0.0967498493629999,0.033102453729446,0.0066204907458892,25,0.14812545832489,0.145877183199942,0.0109885791358021,0.00219771582716042,25,0.0566088131388129,0.056433000639573,0.000577029767302246,0.000115405953460449,25,0.0709467304028455,0.0470102769572573,0.061248567680984,0.0122497135361968,25,0.04218580246235,0.0219140749805758,0.0474193041357524,0.00948386082715048,25,0.0367253031933913,0.0234787137900755,0.0338261205647954,0.00676522411295908,25,21.3724799999996,18.6350000000239,5.02723828358927,1.00544765671785,25,2.07320000000007,1.6929999999993,1.05681628803815,0.21136325760763,25,5.99643999999971,4.9429999999993,2.00019474218503,0.400038948437006,25
"separated",400,1000,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","fastica_only","pretrain",1.42171406683616,1.41396122470014,0.0627952571431293,0.0125590514286259,25,0.122996419582622,0.118823769779306,0.0892149350070224,0.0178429870014045,25,0.579328975000393,0.579328975000393,0,0,25,0.0972565171544682,0.098024041574519,0.0151268310264829,0.00302536620529659,25,0.403110388990671,0.40296237599072,0.000720428658459583,0.000144085731691917,25,0.0453515713401226,0.0443824303917547,0.00850170253282951,0.0017003405065659,25,0.0270862229826519,0.0270129185956473,0.00112827689814097,0.000225655379628193,25,0.02292416254458,0.0224581878778461,0.0043125061706062,0.00086250123412124,25,0.345880000002799,0.306000000011409,0.062397462556106,0.0124794925112212,25,0.0816800000006333,0.0780000000086147,0.00964244090805752,0.0019284881816115,25,0,0,0,0,25
"separated",400,1000,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","fastica_only","refined",0.101333646236739,0.101398023236136,0.0010560871411324,0.00021121742822648,25,0.994852341570486,0.994846336282609,0.000107126461398285,2.14252922796571e-05,25,0.0970451964240549,0.0968572823766704,0.0010901158829182,0.00021802317658364,25,0.148051469389561,0.145913687480947,0.0110501521874265,0.00221003043748529,25,0.0564503854503941,0.0563896620363061,0.000453467340903612,9.06934681807224e-05,25,0.0460334852177579,0.0450716453334758,0.00819185592132294,0.00163837118426459,25,0.0219010210874598,0.0218824733043494,5.83140689517191e-05,1.16628137903438e-05,25,0.0229242733571307,0.0224582935468876,0.00431236955467766,0.000862473910935532,25,6.65108000000299,5.3520000000135,2.47650408708462,0.495300817416923,25,0.0816800000006333,0.0780000000086147,0.00964244090805752,0.0019284881816115,25,6.30520000000019,5.0460000000021,2.4219510213892,0.48439020427784,25
"separated",400,1000,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","mixture_fastica_start","pretrain",1.41885217267909,1.41863658615955,0.0629361568307508,0.0125872313661502,25,0.137062634848765,0.119325806340117,0.0978525677064887,0.0195705135412977,25,0.579328975000393,0.579328975000393,0,0,25,0.0972565171544682,0.098024041574519,0.0151268310264829,0.00302536620529659,25,0.403110388990671,0.40296237599072,0.000720428658459583,0.000144085731691917,25,0.0454106059161649,0.0444432458858044,0.00847218596527473,0.00169443719305495,25,0.0280724957817937,0.0278093129311687,0.00141258881992127,0.000282517763984254,25,0.0229233666891785,0.0224582995051719,0.00431357799432461,0.000862715598864921,25,1.41688000000315,1.30600000001141,0.207250717730768,0.0414501435461536,25,1.15268000000098,1.07700000000477,0.156181977192772,0.0312363954385544,25,0,0,0,0,25
"separated",400,1000,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","mixture_fastica_start","refined",0.10123961283361,0.10121829809478,0.00105907219951934,0.000211814439903868,25,0.99486188672919,0.994864589539246,0.00010728935011734,2.14578700234681e-05,25,0.0968440752175072,0.096707929123583,0.00106835985910798,0.000213671971821596,25,0.148053600207566,0.145855355618313,0.01101600573289,0.002203201146578,25,0.0564071961735181,0.0563511162933399,0.000451648199262777,9.03296398525553e-05,25,0.0460345672663187,0.045071860778082,0.00819156618236206,0.00163831323647241,25,0.0219148625843598,0.021892074845335,7.33384901312751e-05,1.4667698026255e-05,25,0.0229242736941309,0.0224582941441624,0.00431236926213018,0.000862473852426035,25,7.59920000000449,6.41200000001118,2.37305515106533,0.474611030213066,25,1.15268000000098,1.07700000000477,0.156181977192772,0.0312363954385544,25,6.18232000000134,5.07700000000477,2.17141813722375,0.434283627444749,25
"separated",400,1000,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","mixture_identity_start","pretrain",1.33770696708874,1.34051708089194,0.213745910008617,0.0427491820017233,25,0.4694043198736,0.412457012582405,0.124401288829857,0.0248802577659714,25,0.579328975000393,0.579328975000393,0,0,25,0.0972565171544682,0.098024041574519,0.0151268310264829,0.00302536620529659,25,0.403110388990671,0.40296237599072,0.000720428658459583,0.000144085731691917,25,0.0886644276817128,0.0464131991934248,0.0827728885859086,0.0165545777171817,25,0.0624011360723074,0.0282958570132726,0.0641368334129739,0.0128273666825948,25,0.0470079411392663,0.0234787139850559,0.0458967898225034,0.00917935796450069,25,2.61860000000393,2.38999999999942,1.06475126203237,0.212950252406475,25,2.35440000000177,2.16599999999744,1.03736107503519,0.207472215007038,25,0,0,0,0,25
"separated",400,1000,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","mixture_identity_start","refined",0.161637943190881,0.101579484213888,0.112247820862989,0.0224495641725979,25,0.980840894718833,0.994827873878115,0.0268790506924952,0.00537581013849905,25,0.11874604557534,0.0974928632077762,0.0404654294083709,0.00809308588167418,25,0.148116836049052,0.14585245878484,0.0111221762460313,0.00222443524920626,25,0.0567126019315078,0.0564016103905587,0.000780555693358046,0.000156111138671609,25,0.0879251579402221,0.0470100092254657,0.0800840983089528,0.0160168196617906,25,0.0550627261826373,0.0219143872800426,0.0614676823956198,0.012293536479124,25,0.0461173784496286,0.0234787137885691,0.0442198164838955,0.00884396329677911,25,8.76720000000496,7.16400000000431,2.86089972735834,0.572179945471667,25,2.35440000000177,2.16599999999744,1.03736107503519,0.207472215007038,25,6.14860000000102,5.10000000000582,2.14805014296033,0.429610028592066,25
"separated",400,1000,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","fastica_only","pretrain",1.39668875866767,1.41428831178443,0.0572320167778581,0.0114464033555716,25,0.101044508533803,0.0408737275050314,0.09201115734771,0.018402231469542,25,0.579328975000393,0.579328975000393,0,0,25,0.13873733215313,0.143278662473187,0.0154646334940736,0.00309292669881471,25,0.382988049794412,0.382613655940938,0.00211358349410809,0.000422716698821619,25,0.0652780717990096,0.062756980077052,0.00932909745458578,0.00186581949091716,25,0.0629969532129174,0.0633447570947782,0.00648345457609634,0.00129669091521927,25,0.0271619369383492,0.0273670296565772,0.00447613683655882,0.000895227367311764,25,16.5542800000013,16.5610000000015,0.594073685100341,0.118814737020068,25,0.121880000001402,0.119999999995343,0.00865216735706288,0.00173043347141258,25,0,0,0,0,25
"separated",400,1000,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","fastica_only","refined",0.118184048616352,0.118571462616012,0.00245378016562147,0.000490756033124295,25,0.992995864890742,0.992952786091779,0.000290593348461504,5.81186696923007e-05,25,0.0904775052098977,0.0904413613386039,0.00135139188539997,0.000270278377079994,25,0.136588856736411,0.138839579871385,0.01464201804317,0.002928403608634,25,0.061586369661033,0.06177692246897,0.000577419120748962,0.000115483824149792,25,0.0580338502411421,0.0552227684883736,0.00954162088191037,0.00190832417638207,25,0.0255476315102581,0.0250005037006848,0.00220096145862166,0.000440192291724332,25,0.0262722120200756,0.0259541497101391,0.00417087344611172,0.000834174689222344,25,21.8028800000006,21.8050000000076,1.18055856553532,0.236111713107063,25,0.121880000001402,0.119999999995343,0.00865216735706288,0.00173043347141258,25,5.24859999999928,4.96999999998661,0.852076727766118,0.170415345553224,25
"separated",400,1000,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","mixture_fastica_start","pretrain",1.41925872146755,1.41404166796068,0.0676031270227911,0.0135206254045582,25,0.103103926453901,0.116202450228713,0.0836825451416447,0.0167365090283289,25,0.579328975000393,0.579328975000393,0,0,25,0.13873733215313,0.143278662473187,0.0154646334940736,0.00309292669881471,25,0.382988049794412,0.382613655940938,0.00211358349410809,0.000422716698821619,25,0.0617791696147389,0.059531832721096,0.00924835341200411,0.00184967068240082,25,0.0559611834323066,0.0568524961622068,0.00293381987313561,0.000586763974627122,25,0.0260553765040958,0.0258693036249778,0.00421117150075689,0.000842234300151378,25,17.6401600000012,17.6159999999945,0.615367754544311,0.123073550908862,25,1.20776000000129,1.13800000000629,0.205442465588601,0.0410884931177203,25,0,0,0,0,25
"separated",400,1000,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","mixture_fastica_start","refined",0.115836195949333,0.115916227325739,0.00203394802224153,0.000406789604448306,25,0.993272182577049,0.993264876312064,0.000237128783959904,4.74257567919807e-05,25,0.089455540501535,0.0893752390975059,0.00154680841939889,0.000309361683879779,25,0.136436011130552,0.138770027613995,0.0146622560503655,0.00293245121007311,25,0.061318690834879,0.0614329890942613,0.000585076765198507,0.000117015353039701,25,0.0576690890688826,0.0536929220674213,0.00949397221141413,0.00189879444228283,25,0.0256403865927194,0.0255059074260158,0.00190478934062306,0.000380957868124612,25,0.0259079690548086,0.0253069021354077,0.00417392855843395,0.000834785711686789,25,22.2383600000001,22.2540000000008,0.682153323429058,0.136430664685812,25,1.20776000000129,1.13800000000629,0.205442465588601,0.0410884931177203,25,4.5981999999989,4.53599999999278,0.306992942371948,0.0613985884743895,25
"separated",400,1000,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","mixture_identity_start","pretrain",1.37551512665061,1.34471407325526,0.152796095486461,0.0305592190972921,25,0.540187217915139,0.510324365362776,0.109941913939929,0.0219883827879857,25,0.579328975000393,0.579328975000393,0,0,25,0.13873733215313,0.143278662473187,0.0154646334940736,0.00309292669881471,25,0.382988049794412,0.382613655940938,0.00211358349410809,0.000422716698821619,25,0.061799169024376,0.0594402738311035,0.0092623298547441,0.00185246597094882,25,0.0559781505235956,0.0568618058190872,0.00291971874923077,0.000583943749846153,25,0.0260641620022049,0.0257394114446997,0.00421965773576251,0.000843931547152502,25,18.1299199999991,18.2229999999981,0.679257555471218,0.135851511094244,25,1.6975199999992,1.76200000000244,0.365422942174294,0.0730845884348589,25,0,0,0,0,25
"separated",400,1000,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","mixture_identity_start","refined",0.115737528845311,0.115738283767247,0.00181807081522305,0.000363614163044611,25,0.993284035714562,0.993285538682011,0.000212269288463732,4.24538576927464e-05,25,0.0894277084910703,0.0892637581952539,0.00151675442256796,0.000303350884513593,25,0.13641656369193,0.138614653731888,0.0146460037536922,0.00292920075073844,25,0.0613132448227977,0.0614345477401311,0.000570110965663369,0.000114022193132674,25,0.0576374277532075,0.0536836394886667,0.00953370441451547,0.00190674088290309,25,0.025583028167024,0.0255283930759344,0.00197046894169726,0.000394093788339453,25,0.0259105646663242,0.0253726910792974,0.00418479930387178,0.000836959860774357,25,22.8514399999997,22.8239999999932,0.799807741478542,0.159961548295708,25,1.6975199999992,1.76200000000244,0.365422942174294,0.0730845884348589,25,4.7215200000006,4.5170000000071,0.497128095497012,0.0994256190994024,25
"separated",400,1000,10,"3-3-3-3-3-3-3-3-3-3","oracle_Z","fastica_only","pretrain",1.42970290587602,1.4209648387331,0.0774809309192774,0.0154961861838555,25,0.117946711075542,0.116768098858263,0.116472992503513,0.0232945985007026,25,0.579328975000393,0.579328975000393,0,0,25,0.101005676384236,0.0974501901671458,0.022004238712187,0.00440084774243741,25,0.384383562186322,0.383875639464633,0.00232687302958384,0.000465374605916767,25,0.0573860011526075,0.0531893656655088,0.0097254279981599,0.00194508559963198,25,0.0465738017363571,0.0458640844991399,0.00461811327550448,0.000923622655100896,25,0.0252543771201993,0.0236285616553961,0.00435808255827368,0.000871616511654735,25,0.343240000001388,0.341000000000349,0.0224727242068578,0.00449454484137155,25,0.122280000000028,0.118000000002212,0.0221180921420807,0.00442361842841614,25,0,0,0,0,25
